"rank","name","rating","rank_change","rating_change"
"1","신진서","10,087","-","35"
"2","박정환","9,993","-","-27"
"3","신민준","9,774","-","28"
"4","변상일","9,728","1","28"
"5","이동훈","9,706","1","-2"
"5","김지석","9,706","1","62"
"7","강동윤","9,648","-","11"
"8","박영훈","9,590","-","-38"
"9","안성준","9,572","1","1"
"10","이지현(남)","9,563","1","-23"
"11","최철한","9,543","-","-19"
"12","안국현","9,527","2","0"
"13","이영구","9,518","2","-3"
"14","홍성지","9,507","1","-24"
"15","김명훈","9,506","1","0"
"16","나 현","9,503","4","-42"
"17","최 정","9,495","-","1"
"18","박진솔","9,494","2","34"
"19","윤준상","9,465","1","-26"
"20","원성진","9,454","2","12"
"21","한승주","9,451","11","87"
"22","강유택","9,445","1","-14"
"23","조한승","9,441","4","-35"
"24","백홍석","9,427","-","-10"
"25","강승민","9,420","-","-13"
"26","송지훈","9,417","-","-5"
"27","박하민","9,413","4","-26"
"28","김승재","9,398","-","0"
"29","이원영","9,389","2","-12"
"30","설현준","9,387","3","24"
"31","김정현","9,379","1","8"
"32","허영호","9,369","3","-4"
"33","윤찬희","9,358","2","-12"
"34","진시영","9,357","4","18"
"35","박승화","9,356","1","10"
"36","박민규","9,344","1","-10"
"36","박건호","9,344","15","113"
"38","한태희","9,342","6","78"
"39","최재영","9,316","5","-40"
"40","이창석","9,305","3","-40"
"41","정서준","9,304","2","-4"
"42","이창호","9,289","1","-5"
"43","목진석","9,280","3","-19"
"44","문유빈","9,277","2","-7"
"45","한상훈","9,274","2","3"
"46","송규상","9,257","16","52"
"47","류수항","9,256","2","-3"
"48","민상연","9,244","2","12"
"49","이태현","9,237","3","-14"
"50","이원도","9,235","6","18"
"51","송태곤","9,220","2","-4"
"52","고근태","9,217","4","0"
"53","안정기","9,215","6","-27"
"54","류민형","9,211","2","-14"
"55","홍기표","9,208","6","-27"
"56","심재익","9,206","4","-5"
"57","김기용","9,204","2","-18"
"58","박상진","9,202","10","-34"
"59","김주호","9,195","7","0"
"59","김세동","9,195","3","-22"
"61","박정상","9,191","2","-11"
"62","김창훈","9,189","10","24"
"63","김형우","9,187","4","2"
"64","안형준","9,184","1","-15"
"65","이호승","9,183","8","28"
"66","한웅규","9,179","13","-45"
"67","최광호","9,177","6","-29"
"68","이호범","9,172","-","-10"
"69","홍민표","9,166","6","16"
"70","박재근","9,165","2","-17"
"71","박창명","9,159","-","-13"
"72","안조영","9,158","8","-42"
"73","홍무진","9,154","1","0"
"74","유병용","9,153","8","17"
"74","김현찬","9,153","15","-63"
"76","온소진","9,146","4","8"
"77","김상천","9,139","진 입",""
"78","이춘규","9,138","8","-37"
"79","이형진","9,132","3","-15"
"80","유창혁","9,131","2","-12"
"81","김성진","9,120","2","-19"
"82","위태웅","9,118","1","-10"
"83","김진휘","9,112","3","-26"
"84","김동호","9,109","-","-5"
"85","김기범","9,091","진 입",""
"86","박준석","9,088","4","14"
"86","조인선","9,088","1","-17"
"88","이정우","9,074","2","0"
"89","이상헌","9,064","10","15"
"90","박시열","9,062","2","0"
"91","김희수","9,058","2","-1"
"91","김민호","9,058","진 입",""
"93","김남훈","9,057","6","8"
"94","최명훈","9,055","5","-22"
"95","박현수","9,052","진 입",""
"96","이희성","9,050","-","0"
"97","박종훈","9,045","10","-37"
"98","송상훈","9,039","2","-11"
"98","이재웅","9,039","진 입",""
"98","최기훈","9,039","진 입",""
"98","양우석","9,039","진 입",""
