"rank","name","rating","rank_change","rating_change"
"1","박정환","9,878","-","-9"
"2","신진서","9,775","-","-16"
"3","이세돌","9,731","-","-11"
"4","박영훈","9,676","-","10"
"5","김지석","9,673","-","13"
"6","최철한","9,663","-","5"
"7","이동훈","9,643","-","-13"
"8","안성준","9,635","-","-16"
"9","강동윤","9,600","-","8"
"10","원성진","9,570","-","-19"
"11","이영구","9,558","-","-8"
"12","이지현(남)","9,555","1","21"
"13","변상일","9,554","1","-5"
"14","신민준","9,540","2","26"
"15","조한승","9,537","1","5"
"16","나 현","9,535","1","8"
"17","강유택","9,487","1","15"
"18","안국현","9,459","2","15"
"19","홍성지","9,458","2","-20"
"20","윤준상","9,447","2","18"
"21","허영호","9,437","2","9"
"22","김명훈","9,436","3","-10"
"23","목진석","9,423","1","-1"
"24","한상훈","9,420","3","-14"
"25","김정현","9,412","-","-9"
"26","백홍석","9,403","-","-15"
"27","진시영","9,389","-","-12"
"28","김승재","9,379","-","0"
"29","박진솔","9,378","1","0"
"30","한승주","9,374","2","31"
"31","김현찬","9,372","-","0"
"32","김기용","9,359","4","-20"
"33","안조영","9,347","7","41"
"34","박승화","9,333","-","0"
"35","한태희","9,322","3","14"
"36","강승민","9,320","3","-17"
"36","이창호","9,320","1","9"
"38","류민형","9,316","3","0"
"38","민상연","9,316","3","0"
"40","김세동","9,307","1","0"
"41","박민규","9,304","-","0"
"42","윤찬희","9,290","-","-8"
"43","이원영","9,280","-","-3"
"44","이호범","9,268","-","0"
"45","류수항","9,263","-","-2"
"46","이태현","9,259","-","0"
"47","송지훈","9,256","-","5"
"48","한웅규","9,242","-","-8"
"49","김주호","9,238","-","0"
"49","박창명","9,238","-","0"
"51","송태곤","9,234","2","0"
"52","박정상","9,225","1","-12"
"53","최재영","9,216","1","-19"
"54","홍기표","9,198","-","-8"
"55","최 정","9,194","2","7"
"56","안형준","9,186","2","0"
"57","김성진","9,185","2","-9"
"58","이춘규","9,184","2","-9"
"59","김동호","9,182","-","0"
"60","고근태","9,167","1","0"
"61","홍민표","9,161","1","0"
"62","유병용","9,160","1","3"
"63","김형우","9,157","3","-14"
"64","조훈현","9,144","1","0"
"65","온소진","9,143","1","0"
"66","이원도","9,136","1","0"
"67","황재연","9,135","3","-10"
"68","박시열","9,134","2","0"
"69","송상훈","9,132","2","-4"
"70","조인선","9,130","1","0"
"71","박재근","9,126","9","33"
"72","유창혁","9,125","1","0"
"73","강병권","9,124","1","0"
"74","최기훈","9,118","5","-17"
"75","김민호","9,116","3","-12"
"76","박하민","9,114","-","-4"
"77","안정기","9,109","2","13"
"77","진동규","9,109","-","0"
"79","이창석","9,104","4","-15"
"80","설현준","9,091","1","0"
"80","이형진","9,091","2","-7"
"82","이정우","9,089","-","0"
"82","이희성","9,089","-","0"
"84","홍무진","9,085","6","19"
"85","이상헌","9,083","-","0"
"86","김진휘","9,081","2","-3"
"87","박영롱","9,079","1","0"
"88","박준석","9,077","1","0"
"89","신윤호","9,071","1","0"
"90","박경근","9,069","2","-2"
"91","박건호","9,066","6","37"
"91","이재웅","9,066","1","0"
"93","이현호","9,055","1","0"
"94","이범진","9,050","-","0"
"95","백찬희","9,047","2","-4"
"96","김수용","9,039","1","0"
"97","최명훈","9,031","1","0"
"98","강지성","9,023","-","-5"
"99","박승현","9,019","-","0"
"100","정두호","9,013","-","0"
