"rank","name","rating","rank_change","rating_change"
"1","박정환","9,887","-","-8"
"2","신진서","9,791","-","7"
"3","이세돌","9,742","-","0"
"4","박영훈","9,666","-","-9"
"5","김지석","9,660","2","13"
"6","최철한","9,658","-","4"
"7","이동훈","9,656","2","0"
"8","안성준","9,651","1","4"
"9","강동윤","9,592","1","2"
"10","원성진","9,589","1","-15"
"11","이영구","9,566","-","-20"
"12","변상일","9,559","-","0"
"13","이지현(남)","9,534","-","0"
"14","조한승","9,532","-","0"
"15","나 현","9,527","-","0"
"16","신민준","9,514","-","16"
"17","홍성지","9,478","-","-9"
"18","강유택","9,472","-","0"
"19","김명훈","9,446","-","0"
"20","안국현","9,444","6","32"
"21","한상훈","9,434","-","12"
"22","윤준상","9,429","2","10"
"23","허영호","9,428","-","8"
"24","목진석","9,424","4","0"
"25","김정현","9,421","3","0"
"26","백홍석","9,418","1","0"
"27","진시영","9,401","-","0"
"28","김기용","9,379","1","0"
"28","김승재","9,379","-","-6"
"30","박진솔","9,378","-","0"
"31","김현찬","9,372","-","0"
"32","한승주","9,343","1","0"
"33","강승민","9,337","1","0"
"34","박승화","9,333","2","-12"
"35","류민형","9,316","-","-7"
"35","민상연","9,316","1","0"
"37","이창호","9,311","-","0"
"38","한태희","9,308","-","0"
"39","김세동","9,307","-","0"
"40","안조영","9,306","1","8"
"41","박민규","9,304","1","0"
"42","윤찬희","9,298","1","0"
"43","이원영","9,283","-","0"
"44","이호범","9,268","-","0"
"45","류수항","9,265","-","0"
"46","이태현","9,259","-","0"
"47","송지훈","9,251","1","0"
"48","한웅규","9,250","1","0"
"49","김주호","9,238","1","0"
"49","박창명","9,238","1","0"
"51","박정상","9,237","4","-19"
"52","최재영","9,235","-","0"
"53","송태곤","9,234","-","0"
"54","홍기표","9,206","-","0"
"55","김성진","9,194","-","0"
"56","이춘규","9,193","-","0"
"57","최 정","9,187","1","-6"
"58","안형준","9,186","-","0"
"59","김동호","9,182","-","0"
"60","김형우","9,171","-","0"
"61","고근태","9,167","-","0"
"62","홍민표","9,161","1","0"
"63","유병용","9,157","1","-7"
"64","황재연","9,145","-","0"
"65","조훈현","9,144","-","0"
"66","온소진","9,143","-","0"
"67","이원도","9,136","-","0"
"67","송상훈","9,136","-","0"
"69","최기훈","9,135","5","16"
"70","박시열","9,134","1","0"
"71","조인선","9,130","1","0"
"72","김민호","9,128","1","0"
"73","유창혁","9,125","1","0"
"74","강병권","9,124","1","0"
"75","이창석","9,119","1","0"
"76","박하민","9,118","-","0"
"77","진동규","9,109","-","0"
"78","이형진","9,098","-","0"
"79","안정기","9,096","-","0"
"80","박재근","9,093","-","0"
"81","설현준","9,091","2","7"
"82","이정우","9,089","1","0"
"82","이희성","9,089","1","0"
"84","김진휘","9,084","1","0"
"85","이상헌","9,083","-","0"
"86","박영롱","9,079","-","0"
"87","박준석","9,077","-","0"
"88","박경근","9,071","-","0"
"88","신윤호","9,071","-","0"
"90","홍무진","9,066","-","0"
"90","이재웅","9,066","-","0"
"92","이현호","9,055","-","0"
"93","백찬희","9,051","-","0"
"94","이범진","9,050","-","0"
"95","김수용","9,039","-","0"
"96","최명훈","9,031","-","0"
"97","박건호","9,029","-","0"
"98","강지성","9,028","-","0"
"99","박승현","9,019","1","0"
"100","정두호","9,013","진 입",""
