"rank","name","rating","rank_change","rating_change"
"1","신진서","10,119","-","-16"
"2","박정환","9,962","-","7"
"3","신민준","9,835","-","43"
"4","변상일","9,723","-","-13"
"5","김지석","9,695","1","9"
"6","이동훈","9,688","1","-1"
"7","강동윤","9,654","-","14"
"8","박영훈","9,597","-","-2"
"9","이지현(남)","9,577","1","13"
"10","안성준","9,572","1","0"
"11","최철한","9,554","1","-10"
"12","나 현","9,513","-","1"
"13","홍성지","9,502","1","0"
"14","박진솔","9,500","1","-7"
"15","이영구","9,496","-","-4"
"16","조한승","9,482","3","19"
"17","한승주","9,480","1","0"
"18","김명훈","9,458","1","-12"
"19","윤준상","9,457","2","6"
"20","원성진","9,454","-","0"
"21","백홍석","9,449","1","0"
"22","최 정","9,446","4","-18"
"23","강유택","9,445","-","0"
"24","송지훈","9,429","-","0"
"25","강승민","9,421","-","7"
"26","박하민","9,404","-","-9"
"27","김승재","9,398","-","0"
"28","이원영","9,389","-","0"
"29","김정현","9,379","1","0"
"30","설현준","9,375","1","-12"
"31","허영호","9,368","-","4"
"32","윤찬희","9,358","-","0"
"33","진시영","9,357","-","0"
"34","박승화","9,356","-","0"
"35","박민규","9,344","1","0"
"35","박건호","9,344","-","-11"
"37","이창석","9,336","-","13"
"38","한태희","9,326","1","11"
"39","최재영","9,316","1","0"
"40","이창호","9,284","-","0"
"41","목진석","9,280","-","0"
"42","정서준","9,278","-","0"
"43","문유빈","9,277","-","0"
"44","류수항","9,269","2","13"
"45","송규상","9,257","-","0"
"46","민상연","9,254","1","0"
"47","이원도","9,244","1","-5"
"48","한상훈","9,241","4","-20"
"49","이호승","9,238","-","-6"
"50","이태현","9,237","-","0"
"51","안정기","9,232","2","17"
"52","홍기표","9,223","1","0"
"53","고근태","9,217","1","0"
"54","김세동","9,211","-","0"
"54","류민형","9,211","-","0"
"56","송태곤","9,203","-","0"
"57","박상진","9,202","-","0"
"58","심재익","9,199","-","0"
"59","김주호","9,195","-","0"
"60","박정상","9,191","-","0"
"61","김기용","9,189","-","0"
"61","김창훈","9,189","-","0"
"63","김형우","9,187","-","0"
"64","안형준","9,184","-","0"
"65","최광호","9,177","1","0"
"66","이호범","9,172","1","0"
"67","홍민표","9,161","2","0"
"68","한웅규","9,160","3","-19"
"69","박창명","9,159","1","0"
"70","박재근","9,155","2","-10"
"71","홍무진","9,154","-","0"
"72","유병용","9,153","-","0"
"73","이춘규","9,150","-","0"
"74","온소진","9,146","-","0"
"75","안조영","9,144","-","0"
"76","김상천","9,139","-","0"
"77","이형진","9,132","1","0"
"78","김현찬","9,127","1","-9"
"79","유창혁","9,122","-","-9"
"80","김성진","9,120","-","0"
"81","위태웅","9,118","-","0"
"82","김진휘","9,112","-","0"
"83","김동호","9,109","-","0"
"84","박준석","9,105","-","0"
"85","김기범","9,091","-","0"
"86","조인선","9,088","-","0"
"87","이상헌","9,077","-","0"
"88","이정우","9,074","-","0"
"89","최명훈","9,071","-","0"
"90","김희수","9,058","1","0"
"90","김민호","9,058","1","0"
"92","김남훈","9,057","1","0"
"93","박현수","9,052","1","0"
"94","이희성","9,050","1","0"
"94","이현호","9,050","1","0"
"96","박종훈","9,045","1","0"
"97","박시열","9,041","7","-21"
"98","양우석","9,039","-","0"
"98","최기훈","9,039","-","0"
"98","이재웅","9,039","-","0"
"98","송상훈","9,039","-","0"
"98","오유진","9,039","-","0"
