"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,810","-","0"
"2","최철한","9,707","-","0"
"3","박정환","9,571","-","0"
"4","허영호","9,560","-","0"
"5","강동윤","9,559","-","0"
"6","원성진","9,558","-","0"
"7","김지석","9,545","-","0"
"8","이창호","9,543","-","0"
"9","박영훈","9,530","-","0"
"10","조한승","9,524","-","0"
"11","이영구","9,495","-","0"
"12","윤준상","9,474","-","0"
"13","강유택","9,437","-","0"
"14","목진석","9,398","-","0"
"15","백홍석","9,355","-","0"
"16","김승재","9,352","-","0"
"17","박정상","9,331","-","0"
"18","안조영","9,329","-","0"
"19","안국현","9,326","-","0"
"20","김기용","9,317","-","0"
"21","한웅규","9,315","-","0"
"22","한상훈","9,311","-","0"
"23","홍민표","9,277","-","0"
"24","홍성지","9,257","-","0"
"25","온소진","9,252","-","0"
"26","진시영","9,250","-","0"
"27","이원영","9,226","-","0"
"28","김정현","9,224","-","0"
"29","박승화","9,207","-","0"
"30","김주호","9,206","-","0"
"31","고근태","9,202","-","0"
"32","김형우","9,190","-","0"
"33","이춘규","9,185","-","0"
"34","안형준","9,174","-","0"
"35","이원도","9,173","-","0"
"36","김기원","9,170","1","0"
"36","조훈현","9,170","-","0"
"38","윤찬희","9,149","-","0"
"39","강창배","9,140","-","0"
"40","진동규","9,128","-","0"
"41","송태곤","9,124","-","0"
"42","이희성","9,120","-","0"
"43","이태현","9,119","-","0"
"44","이호범","9,114","-","0"
"45","안성준","9,111","-","0"
"46","김승준","9,104","-","0"
"47","이정우","9,098","1","0"
"47","이형진","9,098","-","0"
"49","이현호","9,097","-","0"
"50","홍기표","9,095","-","0"
"50","유창혁","9,095","1","0"
"52","박시열","9,082","-","0"
"53","서건우","9,074","-","0"
"54","류동완","9,070","-","0"
"55","박승현","9,069","-","0"
"56","전영규","9,060","-","0"
"57","김세동","9,057","-","0"
"58","이재웅","9,033","-","0"
"59","안달훈","9,004","-","0"
"60","최기훈","9,002","-","0"
"61","박정근","9,000","-","0"
"62","최명훈","8,990","-","0"
"63","이상훈(小)","8,985","-","0"
"63","박진솔","8,985","1","0"
"65","최원용","8,981","-","0"
"65","김수용","8,981","1","0"
"67","배준희","8,974","-","0"
"68","박승철","8,972","-","0"
"69","윤성현","8,969","-","0"
"70","백대현","8,967","-","0"
"71","주형욱","8,965","-","0"
"72","류재형","8,962","-","0"
"73","유재호","8,958","-","0"
"74","웨량","8,957","-","0"
"75","박병규","8,952","-","0"
"76","강지성","8,950","-","0"
"77","한종진","8,947","-","0"
"78","박지은","8,945","-","0"
"80","염정훈","8,935","-","0"
"81","허 진","8,934","-","0"
"82","이성재","8,920","-","0"
"83","윤현석","8,917","-","0"
"84","이상훈(大)","8,902","-","0"
"85","김성룡","8,887","-","0"
"86","조혜연","8,886","-","0"
"87","서봉수","8,881","-","0"
"88","김현섭","8,871","-","0"
"89","김영삼","8,866","-","0"
"90","옥득진","8,864","-","0"
"91","안영길","8,863","-","0"
"92","김진우","8,861","-","0"
"93","김형환","8,860","-","0"
"94","윤 혁","8,857","-","0"
"95","이용수","8,840","-","0"
"96","최규병","8,828","-","0"
"97","김영환","8,818","-","0"
"98","김대용","8,817","-","0"
"99","양 건","8,810","-","0"
"100","이용찬","8,801","-","0"
