"rank","name","rating","rank_change","rating_change"
"1","이세돌","20,466","1","194"
"2","이창호","20,179","1","-684"
"3","최철한","17,465","-","-551"
"4","박영훈","16,176","-","-313"
"5","조한승","15,499","-","-274"
"6","박정상","15,396","-","-215"
"7","고근태","13,832","1","-53"
"8","안조영","13,798","1","-113"
"9","원성진","13,795","-","-40"
"10","이영구","13,686","1","56"
"11","윤준상","13,621","1","19"
"12","조훈현","13,435","2","-203"
"13","이희성","13,154","-","-81"
"14","온소진","13,015","-","-142"
"15","목진석","12,937","3","109"
"16","김주호","12,924","-","31"
"17","백홍석","12,853","2","31"
"18","강동윤","12,820","1","-24"
"19","유창혁","12,794","4","-160"
"20","홍성지","12,683","-","69"
"21","홍민표","12,602","3","77"
"22","송태곤","12,582","1","-30"
"23","김승준","12,527","-","-10"
"24","허영호","12,509","2","-33"
"25","루이나이웨이","12,362","-","31"
"26","이재웅","12,329","-","0"
"27","최원용","12,246","-","22"
"28","김지석","12,236","-","105"
"29","서봉수","12,108","-","-20"
"30","윤성현","11,968","1","27"
"31","김성룡","11,921","1","-23"
"32","안달훈","11,900","1","27"
"33","서건우","11,836","1","-80"
"34","진동규","11,738","1","21"
"35","이정우","11,703","1","-14"
"36","최명훈","11,696","-","105"
"37","김만수","11,515","1","15"
"38","류재형","11,498","1","41"
"39","김형우","11,495","1","41"
"40","서무상","11,460","3","-75"
"41","최규병","11,389","1","37"
"42","윤현석","11,362","1","-7"
"43","이성재","11,317","1","20"
"44","김진우","11,266","3","43"
"45","김영환","11,252","-","16"
"46","김영삼","11,248","3","76"
"47","양재호","11,237","4","-66"
"48","오규철","11,144","진 입",""
"49","이상훈大","11,139","진 입",""
"50","진시영","11,139","2","-53"
