"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,600","1","18"
"2","이창호","9,591","1","-24"
"3","최철한","9,571","-","19"
"4","박정환","9,554","-","15"
"5","박영훈","9,498","-","0"
"6","김지석","9,494","1","6"
"7","강동윤","9,484","1","-11"
"8","조한승","9,480","-","0"
"9","목진석","9,443","-","-10"
"10","허영호","9,433","-","-15"
"11","윤준상","9,431","-","0"
"12","안조영","9,429","1","21"
"13","이영구","9,403","1","8"
"14","원성진","9,401","2","-8"
"15","안형준","9,330","-","0"
"16","한웅규","9,329","-","0"
"17","백홍석","9,313","-","0"
"18","박정상","9,302","-","0"
"19","홍성지","9,296","-","0"
"20","강유택","9,294","1","0"
"21","김승재","9,294","1","0"
"22","한상훈","9,259","-","0"
"23","조훈현","9,233","-","-8"
"24","홍민표","9,230","-","0"
"25","이희성","9,213","-","0"
"26","이원도","9,207","-","0"
"27","김형우","9,195","-","0"
"28","이춘규","9,179","-","0"
"29","안성준","9,179","-","0"
"30","송태곤","9,173","-","0"
"31","박시열","9,172","-","0"
"32","윤찬희","9,158","-","0"
"33","류동완","9,156","-","0"
"34","고근태","9,151","-","0"
"35","유창혁","9,147","1","11"
"36","김주호","9,138","1","0"
"37","온소진","9,122","-","0"
"38","이태현","9,110","1","0"
"39","박승화","9,109","1","0"
"40","김기용","9,108","2","-6"
"41","최명훈","9,103","1","0"
"42","박승현","9,097","1","-7"
"43","진동규","9,089","-","0"
"44","김승준","9,076","-","0"
"45","진시영","9,066","-","0"
"46","이현호","9,061","-","0"
"47","서건우","9,053","-","0"
"48","윤성현","9,038","-","0"
"49","최원용","9,038","-","0"
"50","이정우","9,035","-","0"
"51","전영규","9,035","진 입",""
"52","강창배","9,024","진 입",""
"53","백대현","9,008","진 입",""
"54","안달훈","9,003","진 입",""
"55","배준희","9,002","진 입",""
"56","이재웅","8,996","진 입",""
"57","김성룡","8,986","진 입",""
"58","박승철","8,978","진 입",""
"59","위에량","8,974","진 입",""
"60","한종진","8,965","진 입",""
"61","루이나이웨이","8,963","진 입",""
"62","최기훈","8,963","진 입",""
"63","홍기표","8,962","진 입",""
"64","이성재","8,950","진 입",""
"65","김수용","8,936","진 입",""
"66","염정훈","8,931","진 입",""
"67","조혜연","8,924","진 입",""
"68","박정근","8,923","진 입",""
"69","서봉수","8,911","진 입",""
"70","박지은","8,909","진 입",""
"71","박병규","8,896","진 입",""
"72","이상훈小","8,895","진 입",""
"73","강지성","8,894","진 입",""
"74","최규병","8,891","진 입",""
"75","옥득진","8,887","진 입",""
"76","윤혁","8,883","진 입",""
"77","윤현석","8,870","진 입",""
"78","김영삼","8,869","진 입",""
"79","이상훈大","8,864","진 입",""
"80","안영길","8,863","진 입",""
"81","홍장식","8,853","진 입",""
"82","유재호","8,847","진 입",""
"83","김형환","8,845","진 입",""
"84","김영환","8,844","진 입",""
"85","주형욱","8,842","진 입",""
"86","양건","8,839","진 입",""
"87","류재형","8,835","진 입",""
"88","이용수","8,835","진 입",""
"89","권형진","8,816","진 입",""
"90","김진우","8,816","진 입",""
"91","서무상","8,815","진 입",""
"92","김만수","8,803","진 입",""
"93","양재호","8,794","진 입",""
"94","손근기","8,785","진 입",""
"95","이용찬","8,781","진 입",""
"96","박진솔","8,773","진 입",""
"97","김명완","8,769","진 입",""
"98","김환수","8,766","진 입",""
"99","김혜민","8,764","진 입",""
"100","최병환","8,764","진 입",""
