"rank","name","rating","rank_change","rating_change"
"1","박정환","9,947","-","29"
"2","김지석","9,867","-","2"
"3","이세돌","9,784","-","-13"
"4","강동윤","9,667","-","5"
"5","박영훈","9,634","-","-26"
"6","최철한","9,599","-","1"
"7","백홍석","9,553","-","-2"
"8","나 현","9,508","1","8"
"9","김승재","9,507","1","0"
"10","원성진","9,495","1","3"
"11","이동훈","9,487","1","-6"
"12","이영구","9,476","-","0"
"13","조한승","9,464","-","-5"
"14","윤준상","9,455","-","-6"
"15","안성준","9,445","1","3"
"16","김정현","9,442","1","-5"
"17","이지현(남)","9,433","-","0"
"18","안국현","9,427","2","0"
"19","이원영","9,417","-","-14"
"20","강유택","9,416","3","-17"
"20","김명훈","9,416","진 입",""
"22","홍성지","9,413","-","17"
"23","김현찬","9,407","2","0"
"24","한상훈","9,385","1","0"
"25","진시영","9,384","1","10"
"26","허영호","9,373","1","0"
"27","변상일","9,353","-","0"
"28","박승화","9,350","-","0"
"29","신진서","9,347","3","-9"
"30","목진석","9,342","1","-7"
"31","이창호","9,341","1","-4"
"32","이태현","9,315","2","15"
"32","강승민","9,315","1","-9"
"34","안형준","9,300","3","16"
"34","박정상","9,300","2","11"
"36","김세동","9,294","4","-15"
"37","박민규","9,291","4","-15"
"38","민상연","9,282","3","-8"
"38","윤찬희","9,282","6","27"
"40","김주호","9,276","2","0"
"41","김기용","9,275","2","0"
"42","한승주","9,274","2","0"
"43","김동호","9,271","1","0"
"44","송태곤","9,265","1","0"
"45","한태희","9,259","1","15"
"46","홍민표","9,253","5","-19"
"47","이춘규","9,246","2","0"
"48","한웅규","9,234","1","0"
"49","안조영","9,230","1","-3"
"50","류민형","9,228","1","0"
"50","신민준","9,228","1","13"
"52","류수항","9,227","2","0"
"53","김성진","9,214","1","0"
"53","이호범","9,214","1","0"
"55","박진솔","9,207","1","0"
"56","온소진","9,193","1","-10"
"56","황재연","9,193","1","0"
"58","이원도","9,188","2","-10"
"59","김진휘","9,186","1","0"
"60","송상훈","9,184","1","0"
"60","고근태","9,184","1","0"
"62","박시열","9,180","1","0"
"63","박준석","9,168","1","0"
"64","김형우","9,164","1","0"
"65","김민호","9,157","-","0"
"65","강병권","9,157","-","0"
"67","이형진","9,151","3","-10"
"68","홍기표","9,137","1","0"
"68","이상헌","9,137","1","0"
"70","조인선","9,136","1","0"
"71","조훈현","9,135","1","12"
"72","진동규","9,112","1","0"
"73","이재웅","9,111","1","0"
"74","이희성","9,106","1","0"
"75","이정우","9,104","1","0"
"76","유창혁","9,099","1","-1"
"77","최기훈","9,097","1","0"
"78","강창배","9,076","1","0"
"79","신윤호","9,074","1","0"
"80","이범진","9,062","1","0"
"81","이현호","9,061","1","0"
"82","박병규","9,056","1","0"
"83","최명훈","9,043","1","0"
"84","정두호","9,038","1","0"
"85","한종진","9,037","1","4"
"86","전영규","9,024","1","0"
"87","유병용","9,017","3","19"
"87","양우석","9,017","1","0"
"89","박영롱","9,011","2","0"
"90","최 정","9,008","1","8"
"91","강지성","9,007","3","0"
"92","주형욱","8,998","2","0"
"93","김수용","8,994","1","0"
"94","류재형","8,993","1","0"
"95","박승현","8,992","1","0"
"96","박경근","8,984","1","0"
"97","김승준","8,975","1","0"
"97","이상훈(小)","8,975","1","0"
"99","서봉수","8,968","1","-4"
"100","안달훈","8,961","1","0"
"100","박정근","8,961","1","0"
