"rank","name","rating","rank_change","rating_change"
"1","이세돌","16,244","-","405"
"2","이창호","14,216","-","285"
"3","박영훈","13,010","-","-335"
"4","목진석","12,512","-","-130"
"5","조한승","12,073","-","-314"
"6","강동윤","11,842","-","-216"
"7","한상훈","11,739","2","107"
"8","원성진","11,719","1","4"
"9","이영구","11,476","1","-238"
"10","박정상","11,439","-","-119"
"11","백홍석","11,412","-","-31"
"12","온소진","11,214","-","-181"
"13","홍성지","11,063","1","-173"
"14","최철한","11,034","1","-242"
"15","김지석","11,020","-","-179"
"16","윤준상","10,979","1","-156"
"17","안조영","10,930","1","-223"
"18","조훈현","10,844","-","-93"
"19","허영호","10,810","1","-117"
"20","홍민표","10,792","1","-135"
"21","유창혁","10,766","-","-112"
"22","박정환","10,727","3","-55"
"23","김기용","10,710","1","-135"
"24","김승준","10,688","1","-131"
"25","고근태","10,683","1","-103"
"26","이성재","10,612","-","-110"
"27","김주호","10,598","-","-73"
"28","이정우","10,579","-","-73"
"29","배준희","10,544","-","-56"
"30","송태곤","10,499","-","-80"
"31","최원용","10,469","3","-31"
"32","최명훈","10,468","11","97"
"33","박승화","10,463","2","-79"
"34","윤성현","10,440","1","-61"
"35","윤찬희","10,438","3","-83"
"36","김승재","10,431","5","28"
"37","조혜연","10,422","1","-46"
"38","최기훈","10,406","1","-60"
"39","진동규","10,405","1","-52"
"40","이희성","10,395","5","-74"
"41","김형우","10,394","2","-60"
"42","옥득진","10,369","2","-68"
"43","윤현석","10,332","1","-49"
"44","윤혁","10,330","1","-4"
"45","이재웅","10,297","2","-20"
"46","박승철","10,293","2","-42"
"47","박지훈大","10,289","1","-39"
"48","박지은","10,282","진 입",""
"49","이상훈小","10,268","진 입",""
"50","이현욱","10,262","1","-49"
