"rank","name","rating","rank_change","rating_change"
"1","신진서","10,075","-","45"
"2","박정환","10,033","-","56"
"3","이동훈","9,736","2","13"
"4","김지석","9,728","1","-3"
"5","신민준","9,704","1","-20"
"6","변상일","9,677","-","-18"
"7","나 현","9,624","1","29"
"8","박영훈","9,592","1","-21"
"9","안성준","9,582","-","0"
"10","이지현(남)","9,554","2","2"
"10","이세돌","9,554","1","-4"
"12","이영구","9,552","1","12"
"13","강동윤","9,549","3","-25"
"14","조한승","9,527","1","4"
"14","안국현","9,527","-","0"
"16","최철한","9,514","-","-7"
"16","홍성지","9,514","2","-2"
"18","원성진","9,504","1","-10"
"19","박진솔","9,496","1","14"
"20","김명훈","9,493","3","-24"
"21","윤준상","9,472","-","-7"
"22","강유택","9,467","-","-9"
"23","최 정","9,439","4","37"
"24","이원영","9,428","-","11"
"25","백홍석","9,424","2","-7"
"26","김승재","9,421","1","9"
"27","송지훈","9,408","3","27"
"28","강승민","9,403","3","-9"
"29","박하민","9,387","1","4"
"30","김정현","9,382","-","1"
"31","윤찬희","9,374","2","-8"
"32","박민규","9,364","-","3"
"33","한승주","9,346","-","8"
"34","정서준","9,325","2","4"
"34","한상훈","9,325","1","-5"
"34","송태곤","9,325","-","-6"
"37","허영호","9,313","3","14"
"38","이창호","9,309","1","0"
"39","진시영","9,307","2","-2"
"40","설현준","9,298","2","4"
"41","이창석","9,296","2","9"
"41","목진석","9,296","2","-12"
"43","민상연","9,289","2","-6"
"44","박승화","9,286","1","5"
"45","한태희","9,278","1","0"
"46","홍기표","9,273","2","-9"
"47","류수항","9,265","2","3"
"48","김세동","9,263","1","-4"
"48","이원도","9,263","4","17"
"48","이태현","9,263","-","0"
"51","송규상","9,253","-","3"
"52","류민형","9,250","2","-11"
"53","박건호","9,235","-","-9"
"54","최재영","9,230","-","-10"
"55","안정기","9,228","5","14"
"56","김현찬","9,226","1","-13"
"57","김기용","9,223","-","-3"
"58","안형준","9,222","1","-1"
"58","문유빈","9,222","6","28"
"60","박정상","9,220","4","-11"
"61","고근태","9,217","3","-7"
"62","이호범","9,210","-","-1"
"63","한웅규","9,207","3","-7"
"64","김주호","9,201","1","-6"
"65","최광호","9,193","5","25"
"66","안조영","9,192","3","18"
"67","박창명","9,191","2","0"
"68","박상진","9,183","6","23"
"68","김성진","9,183","1","0"
"70","심재익","9,178","2","-1"
"71","김진휘","9,176","5","-12"
"72","김형우","9,170","3","14"
"73","박재근","9,160","-","-1"
"74","홍민표","9,158","3","-6"
"75","이형진","9,155","1","5"
"75","홍무진","9,155","4","-9"
"77","조훈현","9,144","2","0"
"78","온소진","9,143","3","0"
"78","유병용","9,143","2","-7"
"80","이호승","9,142","3","3"
"81","이춘규","9,141","3","10"
"82","위태웅","9,138","4","-7"
"83","조인선","9,136","4","-8"
"84","유창혁","9,133","3","-10"
"85","김동호","9,117","-","-3"
"86","강병권","9,088","2","0"
"87","박준석","9,082","1","-21"
"88","진동규","9,080","2","0"
"89","김희수","9,078","1","-10"
"90","이정우","9,076","1","0"
"91","오유진","9,075","4","-22"
"92","김남훈","9,074","-","7"
"93","최기훈","9,065","1","2"
"93","황재연","9,065","-","0"
"95","박영롱","9,059","진 입",""
"96","백찬희","9,058","1","4"
"97","송상훈","9,053","진 입",""
"97","이범진","9,053","1","0"
"99","이희성","9,048","진 입",""
"99","김민호","9,048","3","-7"
"99","김기범","9,048","1","-5"
