"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,776","-","42"
"2","박정환","9,730","-","31"
"3","박영훈","9,601","5","48"
"4","원성진","9,577","1","-39"
"5","최철한","9,570","2","-97"
"6","김지석","9,566","-","-25"
"7","강동윤","9,540","3","-87"
"8","백홍석","9,535","4","67"
"9","조한승","9,514","2","-46"
"10","이영구","9,491","1","-10"
"11","이창호","9,458","1","-30"
"12","윤준상","9,443","1","-20"
"13","허영호","9,441","3","-47"
"14","나현","9,434","2","44"
"15","목진석","9,416","1","-11"
"16","강유택","9,377","1","-41"
"17","박정상","9,362","-","-7"
"19","이지현男","9,360","1","16"
"18","안국현","9,360","2","16"
"20","김승재","9,351","1","4"
"21","김기용","9,351","3","-5"
"22","이원영","9,350","2","62"
"23","한상훈","9,313","3","38"
"24","홍성지","9,305","1","9"
"25","진시영","9,294","5","40"
"26","김정현","9,283","4","-48"
"27","홍민표","9,249","2","-9"
"28","안조영","9,236","-","-25"
"29","김동호","9,229","2","-38"
"30","한웅규","9,225","6","-63"
"31","안성준","9,221","7","29"
"32","박승화","9,208","8","26"
"33","한태희","9,205","1","-14"
"34","고근태","9,200","1","0"
"35","윤찬희","9,196","1","0"
"36","이원도","9,191","1","-4"
"37","김주호","9,184","2","1"
"38","김기원","9,183","7","-43"
"39","온소진","9,182","4","27"
"40","김세동","9,178","11","78"
"41","김형우","9,177","6","-18"
"42","홍기표","9,175","5","-19"
"43","조훈현","9,154","2","-7"
"44","송태곤","9,151","6","46"
"45","강창배","9,142","3","28"
"46","안형준","9,140","4","-20"
"47","이춘규","9,128","-","8"
"48","박준석","9,125","진 입",""
"49","이태현","9,125","5","-22"
"50","이형진","9,125","4","0"
"51","이호범","9,122","4","38"
"52","김승준","9,115","7","-29"
"53","박승현","9,105","3","28"
"54","진동규","9,097","6","30"
"55","최기훈","9,095","7","47"
"56","유창혁","9,094","7","-19"
"57","이희성","9,094","1","17"
"58","강승민","9,094","진 입",""
"60","이현호","9,091","7","0"
"59","박진솔","9,091","-","17"
"61","박시열","9,082","8","-9"
"62","전영규","9,081","10","-14"
"63","류민형","9,065","1","36"
"64","최명훈","9,059","2","37"
"65","이정우","9,051","7","-24"
"66","서건우","9,049","5","-11"
"67","한종진","9,028","2","5"
"68","주형욱","9,026","5","-11"
"69","이재웅","9,009","-","3"
"70","류동완","9,007","3","0"
"71","류재형","8,990","-","13"
"72","유재호","8,990","7","34"
"73","박병규","8,971","1","2"
"74","박정근","8,969","4","-32"
"75","김수용","8,968","-","0"
"76","박지은","8,967","9","-40"
"77","최원용","8,960","1","-2"
"78","염정훈","8,958","2","4"
"79","안달훈","8,955","6","-19"
"80","이상훈小","8,953","1","15"
"81","허진","8,949","9","-27"
"82","위에량","8,948","진 입",""
"83","강지성","8,935","6","-28"
"84","김성룡","8,929","5","49"
"86","백대현","8,911","1","-4"
"85","김영삼","8,911","1","15"
"87","배준희","8,910","6","-28"
"88","김형환","8,908","1","13"
"89","윤성현","8,906","5","-10"
"90","박승철","8,904","7","-25"
"91","옥득진","8,899","1","28"
"92","조혜연","8,896","5","50"
"93","김현섭","8,891","5","-3"
"94","서봉수","8,871","-","8"
"95","이성재","8,868","4","-6"
"96","안영길","8,863","2","0"
"97","윤현석","8,862","7","-13"
"98","이상훈大","8,858","5","-6"
"99","윤혁","8,849","-","12"
"100","이용수","8,849","4","-9"
