"rank","name","rating","rank_change","rating_change"
"1","박정환","9,914","-","51"
"2","김지석","9,865","-","25"
"3","이세돌","9,776","-","10"
"4","강동윤","9,707","-","10"
"5","박영훈","9,642","-","2"
"6","최철한","9,632","-","38"
"7","백홍석","9,540","-","-13"
"8","나 현","9,524","1","-4"
"9","김승재","9,520","1","-22"
"10","원성진","9,509","-","0"
"11","이지현(남)","9,485","5","34"
"12","조한승","9,478","1","7"
"13","이영구","9,476","2","0"
"14","안성준","9,465","2","-8"
"15","윤준상","9,463","1","0"
"16","이동훈","9,452","2","35"
"17","김정현","9,443","2","-19"
"18","이원영","9,441","-","24"
"19","안국현","9,436","2","4"
"20","강유택","9,406","-","-1"
"21","홍성지","9,399","-","-4"
"22","변상일","9,388","-","-9"
"23","한상훈","9,385","5","45"
"24","허영호","9,380","1","0"
"25","박승화","9,357","2","13"
"26","목진석","9,349","-","-20"
"26","김현찬","9,349","1","-22"
"28","신진서","9,342","6","45"
"28","이창호","9,342","4","-31"
"30","진시영","9,331","1","30"
"31","김세동","9,311","2","-24"
"32","한승주","9,300","-","2"
"33","민상연","9,296","8","31"
"34","김주호","9,290","4","-24"
"35","박정상","9,289","-","0"
"36","송태곤","9,278","-","0"
"37","강승민","9,277","5","-21"
"38","박민규","9,276","10","36"
"39","김기용","9,272","1","0"
"40","안형준","9,270","2","7"
"41","김동호","9,265","3","-7"
"42","홍민표","9,261","5","-15"
"43","이춘규","9,248","2","0"
"44","류민형","9,243","1","-15"
"45","한태희","9,240","5","-28"
"46","윤찬희","9,238","3","0"
"47","한웅규","9,237","1","-7"
"48","이태현","9,235","5","6"
"48","류수항","9,235","2","0"
"50","김성진","9,234","6","-19"
"51","안조영","9,233","3","16"
"52","이호범","9,228","5","-14"
"53","황재연","9,221","1","-10"
"54","신민준","9,214","1","6"
"55","박진솔","9,210","4","-23"
"56","김진휘","9,194","-","-11"
"57","송상훈","9,188","2","15"
"58","김형우","9,182","4","11"
"59","고근태","9,177","2","-2"
"60","온소진","9,174","2","0"
"61","이원도","9,172","1","0"
"62","박준석","9,170","2","-2"
"63","박시열","9,167","-","0"
"64","강병권","9,160","-","0"
"65","이상헌","9,146","1","0"
"65","홍기표","9,146","1","0"
"67","조인선","9,137","2","-10"
"68","이형진","9,127","-","-16"
"69","진동규","9,120","-","0"
"70","이정우","9,111","-","0"
"71","조훈현","9,108","-","0"
"72","이희성","9,105","3","13"
"73","이재웅","9,100","1","0"
"74","최기훈","9,097","1","0"
"75","유창혁","9,096","1","0"
"76","강창배","9,076","1","0"
"77","신윤호","9,075","1","-13"
"78","이현호","9,068","-","0"
"79","이범진","9,062","-","0"
"80","최명훈","9,059","-","0"
"81","박병규","9,056","-","0"
"82","정두호","9,050","-","0"
"83","전영규","9,031","-","0"
"84","최 정","9,028","8","41"
"85","한종진","9,025","-","0"
"86","양우석","9,021","3","-10"
"87","박영롱","9,020","1","0"
"88","강지성","9,008","1","0"
"89","주형욱","8,997","1","0"
"90","김수용","8,993","1","0"
"91","박승현","8,992","1","0"
"92","박경근","8,991","1","0"
"93","김승준","8,985","-","0"
"93","이상훈(小)","8,985","-","0"
"95","류재형","8,981","-","0"
"96","최홍윤","8,973","-","1"
"97","안달훈","8,971","-","0"
"97","서봉수","8,971","-","0"
"99","김혜민","8,967","-","0"
"100","박정근","8,965","-","0"
