"rank","name","rating","rank_change","rating_change"
"1","박정환","9,937","-","1"
"2","이세돌","9,801","1","42"
"3","김지석","9,719","1","-73"
"4","박영훈","9,684","1","54"
"5","강동윤","9,682","1","-29"
"6","최철한","9,631","-","32"
"7","나 현","9,553","1","8"
"8","이동훈","9,542","1","-12"
"9","안성준","9,526","1","11"
"10","윤준상","9,488","1","-36"
"11","이영구","9,476","2","0"
"12","안국현","9,467","6","41"
"13","백홍석","9,458","2","-40"
"14","조한승","9,454","2","-38"
"15","원성진","9,452","1","0"
"16","이지현(남)","9,447","1","-18"
"17","김정현","9,444","5","25"
"18","김승재","9,438","4","-28"
"19","목진석","9,436","1","10"
"19","김명훈","9,436","5","24"
"21","홍성지","9,433","4","0"
"22","신진서","9,429","4","38"
"23","한상훈","9,423","3","0"
"24","허영호","9,405","1","-9"
"25","진시영","9,394","-","0"
"26","변상일","9,379","2","16"
"27","김세동","9,377","6","46"
"28","박승화","9,375","7","-47"
"29","강유택","9,359","2","-31"
"30","박정상","9,353","1","18"
"31","김현찬","9,349","-","14"
"32","민상연","9,331","8","59"
"33","이원영","9,325","4","-33"
"34","이태현","9,324","5","51"
"35","강승민","9,320","1","10"
"36","김기용","9,309","1","8"
"37","이창호","9,297","7","-50"
"38","박민규","9,288","2","-11"
"39","신민준","9,280","2","-6"
"40","류민형","9,279","1","20"
"41","윤찬희","9,271","3","-6"
"42","송태곤","9,258","2","14"
"43","김동호","9,246","1","-9"
"43","한태희","9,246","-","-3"
"45","김주호","9,244","3","4"
"46","이춘규","9,242","-","0"
"47","한웅규","9,241","-","0"
"47","안형준","9,241","5","17"
"49","이호범","9,240","7","52"
"50","김성진","9,229","1","0"
"51","박진솔","9,227","7","-17"
"52","홍민표","9,224","3","-15"
"53","안조영","9,217","1","12"
"53","류수항","9,217","3","-18"
"55","온소진","9,193","-","0"
"56","고근태","9,190","3","-16"
"57","한승주","9,185","1","7"
"58","황재연","9,184","4","22"
"58","이원도","9,184","1","0"
"60","김형우","9,164","1","0"
"61","홍기표","9,161","1","-12"
"61","박시열","9,161","2","-15"
"63","김민호","9,158","4","20"
"63","송상훈","9,158","1","3"
"65","조훈현","9,157","2","0"
"66","김진휘","9,136","3","6"
"66","조인선","9,136","2","0"
"68","이형진","9,135","2","-10"
"69","이상헌","9,133","4","-15"
"70","강병권","9,128","-","0"
"71","이현호","9,126","4","24"
"72","신윤호","9,125","1","13"
"73","박준석","9,119","2","-5"
"74","이정우","9,118","3","-6"
"75","진동규","9,106","2","9"
"76","이재웅","9,099","-","1"
"77","유창혁","9,097","3","-9"
"77","최기훈","9,097","-","0"
"79","이희성","9,088","1","24"
"80","최 정","9,081","2","20"
"81","정두호","9,070","5","40"
"82","이범진","9,062","1","0"
"83","강창배","9,056","1","12"
"84","한종진","9,050","1","4"
"84","박영롱","9,050","5","-15"
"86","최현재","9,044","5","40"
"87","박병규","9,040","2","0"
"88","백찬희","9,038","진 입",""
"89","오장욱","9,037","진 입",""
"90","김수용","9,036","3","13"
"91","최명훈","9,033","3","14"
"92","박정근","9,027","1","27"
"93","주형욱","9,014","4","-4"
"94","이상훈(小)","9,007","-","8"
"95","유병용","9,004","5","-13"
"96","양우석","9,000","-","2"
"97","류재형","8,997","1","19"
"98","전영규","8,995","7","-9"
"99","강지성","8,991","5","-8"
"100","박승현","8,979","3","-13"
