"rank","name","rating","rank_change","rating_change"
"1","이세돌","14,674","-","291"
"2","이창호","14,049","-","145"
"3","강동윤","12,651","1","420"
"4","목진석","12,530","1","-184"
"5","박영훈","11,886","3","148"
"6","원성진","11,884","1","114"
"7","박정상","11,821","1","-59"
"8","조한승","11,732","3","-192"
"9","최철한","11,528","-","-7"
"10","홍성지","11,431","-","-96"
"11","강유택","11,158","-","-35"
"12","이영구","11,093","-","-55"
"13","김형우","11,046","5","144"
"14","윤준상","11,028","-","-38"
"15","한상훈","10,992","2","-141"
"16","조훈현","10,978","-","-17"
"17","백홍석","10,978","2","-23"
"18","박정환","10,927","3","82"
"19","허영호","10,882","1","7"
"20","최원용","10,859","3","-49"
"21","최명훈","10,816","2","-82"
"22","김지석","10,816","-","-8"
"23","홍민표","10,732","-","-37"
"24","고근태","10,651","-","-69"
"25","김승재","10,645","1","13"
"26","송태곤","10,636","2","6"
"27","유창혁","10,625","-","-6"
"28","이춘규","10,617","11","127"
"29","안조영","10,607","4","-32"
"30","김기용","10,595","4","59"
"31","김성룡","10,577","7","78"
"32","류동완","10,555","8","80"
"33","박승화","10,552","4","-65"
"34","이원도","10,551","2","0"
"35","윤찬희","10,550","4","-7"
"36","한종진","10,543","3","-3"
"37","이현호","10,524","1","15"
"38","김승준","10,519","8","-65"
"39","진시영","10,491","2","26"
"40","온소진","10,487","5","-43"
"41","이상훈小","10,453","4","-51"
"42","김주호","10,452","-","-10"
"43","배준희","10,402","1","-52"
"44","이정우","10,382","1","-73"
"45","전영규","10,363","3","-19"
"46","이용찬","10,355","진 입",""
"47","이희성","10,353","진 입",""
"48","윤성현","10,346","3","-68"
"49","박승철","10,346","-","-27"
"50","위에량","10,339","진 입",""
