"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,735","-","-76"
"2","이창호","9,661","-","28"
"3","강동윤","9,604","-","35"
"4","원성진","9,505","-","0"
"5","박영훈","9,494","-","4"
"6","윤준상","9,462","-","2"
"7","최철한","9,447","1","17"
"8","목진석","9,427","1","-23"
"9","이영구","9,418","-","19"
"10","허영호","9,397","2","11"
"11","조한승","9,391","1","3"
"12","박정상","9,375","1","-12"
"13","한상훈","9,332","1","8"
"14","박정환","9,332","1","-9"
"15","백홍석","9,321","-","3"
"16","강유택","9,316","2","25"
"17","홍성지","9,303","1","4"
"18","안조영","9,276","3","4"
"19","류동완","9,276","2","-22"
"20","김지석","9,272","-","-10"
"21","이춘규","9,269","2","-16"
"22","이원도","9,252","-","13"
"23","조훈현","9,233","-","14"
"24","김형우","9,194","-","-3"
"25","고근태","9,176","1","-16"
"26","박승화","9,174","1","-21"
"27","이현호","9,174","1","9"
"28","송태곤","9,149","1","-7"
"29","홍민표","9,149","2","-21"
"30","최명훈","9,147","1","14"
"31","유창혁","9,124","1","-7"
"32","온소진","9,119","1","9"
"33","윤찬희","9,119","3","-22"
"34","김주호","9,111","-","2"
"35","이희성","9,092","-","-6"
"36","진시영","9,079","-","-8"
"37","최원용","9,077","-","8"
"38","김기용","9,073","2","19"
"39","진동규","9,065","1","1"
"40","배준희","9,042","1","-20"
"41","안달훈","9,040","-","0"
"42","김승재","9,038","1","15"
"43","김승준","9,027","1","-12"
"44","한종진","9,016","-","-5"
"45","박승철","9,007","-","1"
"46","이정우","9,007","진 입",""
"47","윤성현","8,983","-","-8"
"48","이태현","8,983","2","-11"
"49","전영규","8,970","1","-13"
"50","이재웅","8,968","-","-11"
