"rank","name","rating","rank_change","rating_change"
"1","이세돌","19,101","1","-206"
"2","이창호","19,066","1","-273"
"3","최철한","16,924","-","-2"
"4","박영훈","16,231","-","-117"
"5","조한승","15,701","-","-48"
"6","박정상","15,148","-","170"
"7","윤준상","14,465","-","441"
"8","이영구","14,231","1","391"
"9","목진석","14,047","1","354"
"10","안조영","13,919","2","49"
"11","원성진","13,739","1","99"
"12","고근태","13,689","1","8"
"13","백홍석","13,316","2","269"
"14","온소진","13,278","-","136"
"15","조훈현","13,203","2","-87"
"16","홍민표","13,177","-","201"
"17","김지석","13,060","7","467"
"18","강동윤","13,051","1","223"
"19","홍성지","13,018","1","214"
"20","이희성","12,795","3","-102"
"21","김승준","12,764","3","-71"
"22","허영호","12,688","-","47"
"23","김주호","12,645","2","-103"
"24","유창혁","12,609","1","7"
"25","송태곤","12,408","-","-87"
"26","최원용","12,320","2","170"
"27","루이나이웨이","12,292","1","40"
"28","서봉수","12,083","1","-87"
"29","안달훈","12,075","-","-29"
"30","서건우","12,013","3","97"
"31","윤성현","12,005","-","29"
"32","이성재","11,971","2","101"
"33","이재웅","11,963","3","-63"
"34","김성룡","11,892","2","-71"
"35","김형우","11,782","2","114"
"36","최명훈","11,754","-","70"
"37","진동규","11,737","2","31"
"38","이정우","11,686","1","153"
"39","류재형","11,532","1","-12"
"40","김영환","11,495","1","53"
"41","윤현석","11,442","2","51"
"42","한상훈","11,406","진 입",""
"43","김만수","11,400","3","-89"
"44","최규병","11,394","-","68"
"45","서무상","11,373","3","-40"
"46","진시영","11,352","-","48"
"47","조혜연","11,302","진 입",""
"48","박승화","11,289","진 입",""
"49","홍기표","11,257","-","73"
"50","양재호","11,254","2","26"
