"rank","name","rating","rank_change","rating_change"
"1","박정환","9,891","-","-56"
"2","김지석","9,823","-","-44"
"3","이세돌","9,760","-","-24"
"4","강동윤","9,661","-","-6"
"5","최철한","9,630","1","31"
"6","박영훈","9,623","1","-11"
"7","이동훈","9,562","4","75"
"8","백홍석","9,534","1","-19"
"9","나 현","9,528","1","20"
"10","김승재","9,507","1","0"
"11","원성진","9,486","1","-9"
"12","이영구","9,476","-","0"
"13","조한승","9,464","-","0"
"14","윤준상","9,455","-","0"
"15","김명훈","9,446","5","30"
"16","안성준","9,445","1","0"
"17","이지현(남)","9,433","-","0"
"18","안국현","9,427","-","0"
"19","김정현","9,426","3","-16"
"20","홍성지","9,421","2","8"
"21","이원영","9,417","2","0"
"22","강유택","9,416","2","0"
"23","김현찬","9,407","-","0"
"24","진시영","9,394","1","10"
"25","한상훈","9,385","1","0"
"26","목진석","9,378","4","36"
"27","허영호","9,373","1","0"
"28","변상일","9,355","1","2"
"28","신진서","9,355","1","8"
"30","박승화","9,350","2","0"
"31","이창호","9,341","-","0"
"32","강승민","9,315","-","0"
"33","박정상","9,312","1","12"
"34","이태현","9,309","2","-6"
"35","김세동","9,294","1","0"
"36","안형준","9,291","2","-9"
"36","박민규","9,291","1","0"
"38","민상연","9,282","-","0"
"39","김주호","9,276","1","0"
"40","김기용","9,275","1","0"
"41","윤찬희","9,274","3","-8"
"42","김동호","9,271","1","0"
"43","한태희","9,269","2","10"
"44","송태곤","9,265","-","0"
"45","한승주","9,261","3","-13"
"46","홍민표","9,253","-","0"
"47","이춘규","9,246","-","0"
"48","한웅규","9,234","-","0"
"49","안조영","9,230","-","0"
"50","류민형","9,228","-","0"
"51","류수항","9,227","1","0"
"52","김성진","9,214","1","0"
"52","이호범","9,214","1","0"
"54","박진솔","9,207","1","0"
"54","황재연","9,207","2","14"
"56","신민준","9,205","6","-23"
"57","김진휘","9,197","2","11"
"58","온소진","9,193","2","0"
"59","송상훈","9,189","1","5"
"60","이원도","9,188","2","0"
"61","고근태","9,184","1","0"
"62","박시열","9,180","-","0"
"63","박준석","9,168","-","0"
"64","김형우","9,164","-","0"
"65","강병권","9,157","-","0"
"66","이형진","9,151","1","0"
"67","김민호","9,150","2","-7"
"68","이상헌","9,137","-","0"
"68","홍기표","9,137","-","0"
"70","조인선","9,136","-","0"
"71","조훈현","9,135","-","0"
"72","진동규","9,112","-","0"
"73","이재웅","9,111","-","0"
"74","이희성","9,106","-","0"
"75","이정우","9,104","-","0"
"76","유창혁","9,099","-","0"
"77","최기훈","9,097","-","0"
"78","강창배","9,076","-","0"
"79","신윤호","9,074","-","0"
"80","이범진","9,062","-","0"
"81","이현호","9,061","-","0"
"82","박병규","9,056","-","0"
"83","최명훈","9,043","-","0"
"84","정두호","9,038","-","0"
"85","한종진","9,037","-","0"
"86","전영규","9,024","-","0"
"87","양우석","9,017","-","0"
"88","유병용","9,012","1","-5"
"89","박영롱","9,011","-","0"
"90","강지성","9,007","1","0"
"91","주형욱","8,998","1","0"
"92","김수용","8,994","1","0"
"93","류재형","8,993","1","0"
"94","박승현","8,992","1","0"
"95","박경근","8,984","1","0"
"96","최 정","8,981","6","-27"
"97","김승준","8,975","-","0"
"97","이상훈(小)","8,975","-","0"
"99","서봉수","8,968","-","0"
"100","안달훈","8,961","-","0"
"100","박정근","8,961","-","0"
