"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,729","-","25"
"2","박정환","9,670","-","13"
"3","최철한","9,643","1","37"
"4","원성진","9,611","1","-5"
"5","강동윤","9,593","1","14"
"6","조한승","9,583","1","28"
"7","이창호","9,570","2","-10"
"8","김지석","9,538","1","16"
"9","박영훈","9,526","1","33"
"10","이영구","9,519","2","-14"
"11","허영호","9,493","-","1"
"12","윤준상","9,463","-","0"
"13","백홍석","9,437","2","11"
"14","목진석","9,432","1","-28"
"15","나현","9,409","1","24"
"16","강유택","9,405","2","-24"
"17","이지현男","9,348","-","-15"
"18","김기용","9,339","1","-11"
"19","박정상","9,338","2","9"
"20","김승재","9,336","-","-6"
"21","안국현","9,334","3","-26"
"22","김정현","9,321","-","11"
"23","한상훈","9,289","1","14"
"24","홍성지","9,284","1","2"
"25","안조영","9,279","1","12"
"25","이원영","9,279","8","58"
"27","한웅규","9,275","2","2"
"28","홍민표","9,267","-","3"
"29","김동호","9,250","2","-15"
"30","진시영","9,224","4","6"
"31","안성준","9,218","4","7"
"32","고근태","9,214","1","-10"
"32","김기원","9,214","3","-26"
"34","박승화","9,199","4","-28"
"35","윤찬희","9,196","2","0"
"36","한태희","9,194","-","-4"
"37","김형우","9,187","3","15"
"38","김주호","9,183","1","-2"
"39","조훈현","9,177","1","-16"
"40","이원도","9,173","2","9"
"41","안형준","9,166","-","0"
"42","이태현","9,159","10","-63"
"43","홍기표","9,148","2","18"
"44","온소진","9,137","-","-7"
"44","이춘규","9,137","1","-11"
"46","이형진","9,125","-","0"
"47","강창배","9,119","-","0"
"48","유창혁","9,114","-","4"
"49","송태곤","9,110","-","1"
"50","김승준","9,108","-","13"
"51","이호범","9,095","4","11"
"51","이희성","9,095","3","6"
"51","전영규","9,095","-","0"
"54","이현호","9,091","2","0"
"55","김세동","9,088","2","-2"
"56","박시열","9,075","-","0"
"57","진동규","9,067","-","-5"
"58","류민형","9,061","-","-3"
"59","박승현","9,059","2","7"
"60","서건우","9,056","-","0"
"61","이정우","9,047","2","-17"
"62","최기훈","9,045","-","-3"
"63","최명훈","9,037","-","4"
"64","박진솔","9,033","-","6"
"65","주형욱","9,019","2","5"
"66","류동완","9,010","1","-13"
"67","이재웅","9,006","1","3"
"68","박지은","9,005","2","-15"
"69","안달훈","9,002","1","6"
"70","박정근","8,990","1","-12"
"71","류재형","8,986","-","5"
"72","최원용","8,983","-","2"
"73","허진","8,982","-","3"
"74","박병규","8,980","1","14"
"75","한종진","8,971","2","15"
"76","김수용","8,968","2","0"
"77","염정훈","8,961","2","9"
"77","위에량","8,961","3","12"
"79","유재호","8,956","1","2"
"80","강지성","8,954","4","-6"
"81","이상훈小","8,943","1","6"
"82","박승철","8,941","2","15"
"83","배준희","8,937","2","-7"
"84","윤성현","8,933","1","-3"
"85","백대현","8,919","-","-6"
"86","루이나이웨이","8,902","-","-19"
"87","김영삼","8,897","1","-10"
"88","김현섭","8,894","2","2"
"89","이성재","8,890","5","8"
"90","김형환","8,887","2","3"
"91","김성룡","8,885","2","-11"
"91","윤현석","8,885","4","-25"
"93","이상훈大","8,883","-","-1"
"94","서봉수","8,878","3","-8"
"95","안영길","8,863","1","0"
"95","조혜연","8,863","-","-4"
"97","옥득진","8,855","-","-8"
"98","이용수","8,852","-","-3"
"99","윤혁","8,841","-","-6"
"100","김진우","8,830","진 입",""
