"rank","name","rating","rank_change","rating_change"
"1","이세돌","20,687","1","924"
"2","이창호","20,500","1","-232"
"3","박영훈","18,025","-","17"
"4","조한승","17,051","-","239"
"5","최철한","16,440","-","-166"
"6","목진석","15,877","1","19"
"7","박정상","15,716","1","-140"
"8","이영구","14,993","-","-90"
"9","강동윤","14,899","-","102"
"10","윤준상","14,215","-","-159"
"11","원성진","14,054","3","201"
"12","홍성지","13,983","-","56"
"13","안조영","13,983","2","26"
"14","김지석","13,907","1","20"
"15","온소진","13,895","-","93"
"16","백홍석","13,836","-","139"
"17","조훈현","13,725","-","48"
"18","홍민표","13,613","-","186"
"19","고근태","13,360","1","28"
"20","김승준","13,331","1","-62"
"21","허영호","13,115","-","-36"
"22","한상훈","12,912","2","134"
"23","이희성","12,800","1","-143"
"24","유창혁","12,751","1","-61"
"25","김주호","12,736","-","54"
"26","김기용","12,607","-","11"
"27","송태곤","12,409","-","12"
"28","이성재","12,285","-","-75"
"29","최원용","12,197","-","26"
"30","서건우","12,081","-","-31"
"31","루이나이웨이","12,051","1","-2"
"32","안달훈","11,948","1","-107"
"33","윤성현","11,934","-","-76"
"34","김형우","11,845","1","6"
"35","김성룡","11,782","1","-59"
"36","이정우","11,731","-","-55"
"37","박정환","11,692","7","84"
"38","진동규","11,675","1","-26"
"39","조혜연","11,644","-","-7"
"40","배준희","11,621","2","-3"
"41","박승화","11,614","2","6"
"42","최명훈","11,547","4","-113"
"43","서봉수","11,502","3","-139"
"44","이재웅","11,496","3","-133"
"45","윤찬희","11,468","-","7"
"46","윤현석","11,416","-","-34"
"47","홍기표","11,378","-","-56"
"48","옥득진","11,328","-","-68"
"49","박승철","11,275","진 입",""
"50","김만수","11,269","1","-127"
