"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,637","-","37"
"2","이창호","9,635","-","44"
"3","최철한","9,594","-","23"
"4","박정환","9,567","-","13"
"5","박영훈","9,516","-","18"
"6","김지석","9,488","-","-6"
"7","조한승","9,480","1","0"
"8","허영호","9,473","2","40"
"9","강동윤","9,467","2","-17"
"10","목진석","9,444","1","1"
"11","안조영","9,427","1","-2"
"12","윤준상","9,412","1","-19"
"13","원성진","9,402","1","1"
"14","이영구","9,398","1","-5"
"15","백홍석","9,319","2","6"
"16","안형준","9,315","1","-15"
"17","박정상","9,314","1","12"
"18","한웅규","9,309","2","-20"
"19","강유택","9,300","1","6"
"20","홍성지","9,299","1","3"
"21","김승재","9,272","-","-22"
"22","한상훈","9,242","-","-17"
"23","홍민표","9,241","1","11"
"24","이희성","9,230","1","17"
"25","조훈현","9,216","2","-17"
"26","김형우","9,207","1","12"
"27","이원도","9,205","1","-2"
"28","송태곤","9,185","2","12"
"29","이춘규","9,183","1","4"
"30","김주호","9,177","6","39"
"31","박시열","9,171","-","-1"
"32","고근태","9,166","2","15"
"33","유창혁","9,154","2","7"
"34","윤찬희","9,149","2","-9"
"35","류동완","9,141","2","-15"
"36","안성준","9,138","7","-41"
"37","김기용","9,133","3","25"
"38","이태현","9,128","-","18"
"39","온소진","9,120","2","-2"
"40","박승화","9,117","1","8"
"41","이현호","9,091","5","30"
"42","최명훈","9,089","1","-14"
"43","진동규","9,086","-","-3"
"44","박승현","9,077","2","-20"
"45","진시영","9,064","-","-2"
"46","서건우","9,064","1","11"
"47","김승준","9,063","3","-13"
"48","전영규","9,039","3","4"
"49","윤성현","9,036","1","-2"
"50","최원용","9,029","1","-9"
"51","안달훈","9,026","3","23"
"52","이정우","9,023","2","-12"
"53","배준희","8,998","2","-4"
"54","홍기표","8,992","9","30"
"55","이재웅","8,987","1","-9"
"56","강창배","8,985","4","-39"
"57","백대현","8,983","4","-25"
"58","루이나이웨이","8,980","3","17"
"59","최기훈","8,980","3","17"
"60","김성룡","8,975","3","-11"
"61","한종진","8,969","1","4"
"62","박승철","8,964","4","-14"
"63","위에량","8,963","4","-11"
"64","박정근","8,960","4","37"
"65","김수용","8,958","-","22"
"66","이성재","8,944","2","-6"
"67","이상훈小","8,927","5","32"
"68","박병규","8,923","3","27"
"69","염정훈","8,917","3","-14"
"70","조혜연","8,916","3","-8"
"71","박지은","8,913","1","4"
"72","서봉수","8,910","3","-1"
"73","강지성","8,906","-","12"
"74","옥득진","8,889","1","2"
"75","윤현석","8,886","2","16"
"76","주형욱","8,880","9","38"
"77","윤혁","8,874","1","-9"
"78","안영길","8,863","2","0"
"79","이상훈大","8,862","-","-2"
"80","김영환","8,862","4","18"
"81","김영삼","8,861","3","-8"
"82","홍장식","8,861","1","8"
"83","최규병","8,858","9","-33"
"84","김형환","8,855","1","10"
"85","유재호","8,853","3","6"
"86","양건","8,849","-","10"
"87","류재형","8,849","-","14"
"88","이용수","8,847","-","12"
"89","김진우","8,823","1","7"
"90","권형진","8,803","1","-13"
"91","서무상","8,800","-","-15"
"92","김만수","8,800","-","-3"
"93","손근기","8,792","1","7"
"94","양재호","8,784","1","-10"
"95","이용찬","8,784","-","3"
"96","박진솔","8,777","-","4"
"98","김강근","8,770","진 입",""
"99","김명완","8,769","2","0"
"100","김혜민","8,769","1","5"
"97","최병환","8,744","3","-20"
