"rank","name","rating","rank_change","rating_change"
"1","이세돌","21,345","-","658"
"2","이창호","20,234","-","-266"
"3","박영훈","18,125","-","100"
"4","조한승","17,006","-","-45"
"5","목진석","16,354","1","477"
"6","최철한","16,181","1","-259"
"7","박정상","15,676","-","-40"
"8","이영구","14,972","-","-21"
"9","강동윤","14,841","-","-58"
"10","온소진","14,442","5","547"
"11","원성진","14,167","-","113"
"12","윤준상","14,133","2","-82"
"13","홍성지","13,897","1","-86"
"14","백홍석","13,834","2","-2"
"15","안조영","13,825","2","-158"
"16","김지석","13,808","2","-99"
"17","한상훈","13,591","5","679"
"18","조훈현","13,578","1","-147"
"19","홍민표","13,442","1","-171"
"20","고근태","13,254","1","-106"
"21","김승준","13,144","1","-187"
"22","허영호","13,133","1","18"
"26","김기용","12,959","-","352"
"23","유창혁","12,855","1","104"
"24","이희성","12,742","1","-58"
"25","김주호","12,662","-","-74"
"27","송태곤","12,432","-","23"
"28","이성재","12,359","-","74"
"29","최원용","12,022","-","-175"
"30","윤성현","12,007","3","73"
"31","루이나이웨이","11,971","-","-80"
"32","서건우","11,970","2","-111"
"33","안달훈","11,838","1","-110"
"34","김형우","11,836","-","-9"
"35","이정우","11,828","1","97"
"36","박정환","11,826","1","134"
"37","박승화","11,749","4","135"
"38","배준희","11,701","2","80"
"39","김성룡","11,693","4","-89"
"40","조혜연","11,690","1","46"
"41","진동규","11,656","3","-19"
"42","윤찬희","11,579","3","111"
"43","윤현석","11,502","3","86"
"44","최명훈","11,465","2","-82"
"45","이재웅","11,432","1","-64"
"46","홍기표","11,382","1","4"
"47","서봉수","11,380","4","-122"
"48","옥득진","11,371","-","43"
"49","김만수","11,232","1","-37"
"50","박승철","11,197","1","-78"
