"rank","name","rating","rank_change","rating_change"
"1","신진서","10,030","1","54"
"2","박정환","9,977","1","-13"
"3","김지석","9,731","-","-21"
"4","신민준","9,724","-","13"
"5","이동훈","9,723","1","24"
"6","변상일","9,695","2","-16"
"7","박영훈","9,613","1","-18"
"8","나 현","9,595","1","-52"
"9","안성준","9,582","1","0"
"10","강동윤","9,574","1","-42"
"11","이세돌","9,558","2","12"
"12","이지현(남)","9,552","1","-5"
"13","이영구","9,540","1","-16"
"14","안국현","9,527","3","0"
"15","조한승","9,523","1","-16"
"16","최철한","9,521","2","-2"
"17","김명훈","9,517","1","-11"
"18","홍성지","9,516","1","0"
"19","원성진","9,514","4","-17"
"20","박진솔","9,482","1","0"
"21","윤준상","9,479","1","-17"
"22","강유택","9,476","-","10"
"23","백홍석","9,431","-","-13"
"24","이원영","9,417","-","0"
"25","김승재","9,412","1","0"
"25","강승민","9,412","1","-5"
"27","최 정","9,402","3","18"
"28","박하민","9,383","1","-16"
"29","윤찬희","9,382","2","10"
"30","김정현","9,381","2","-10"
"30","송지훈","9,381","1","-4"
"32","박민규","9,361","-","0"
"33","한승주","9,338","2","12"
"34","송태곤","9,331","1","0"
"35","한상훈","9,330","1","0"
"36","정서준","9,321","-","1"
"37","진시영","9,309","1","-4"
"37","이창호","9,309","2","0"
"39","목진석","9,308","2","-9"
"40","허영호","9,299","-","0"
"41","민상연","9,295","1","0"
"42","설현준","9,294","2","-5"
"43","이창석","9,287","-","-1"
"44","홍기표","9,282","3","6"
"45","박승화","9,281","1","-4"
"46","한태희","9,278","-","0"
"47","김세동","9,267","2","-14"
"48","이태현","9,263","2","0"
"49","류수항","9,262","2","0"
"50","류민형","9,261","1","-4"
"51","송규상","9,250","3","10"
"52","이원도","9,246","1","0"
"53","박건호","9,244","5","-22"
"54","최재영","9,240","2","-13"
"55","김현찬","9,239","-","0"
"56","박정상","9,231","1","0"
"57","김기용","9,226","1","0"
"58","고근태","9,224","1","0"
"59","안형준","9,223","1","0"
"60","한웅규","9,214","1","0"
"60","안정기","9,214","4","-18"
"62","이호범","9,211","-","0"
"63","김주호","9,207","-","0"
"64","문유빈","9,194","-","-9"
"65","박창명","9,191","-","0"
"66","김진휘","9,188","-","-1"
"67","김성진","9,183","1","0"
"68","심재익","9,179","1","-7"
"69","안조영","9,174","-","0"
"70","최광호","9,168","1","0"
"71","홍무진","9,164","1","0"
"71","홍민표","9,164","1","0"
"73","박재근","9,161","2","5"
"74","박상진","9,160","-","2"
"75","김형우","9,156","5","-16"
"76","이형진","9,150","1","0"
"76","유병용","9,150","1","0"
"78","위태웅","9,145","1","0"
"79","조인선","9,144","1","0"
"79","조훈현","9,144","1","0"
"81","유창혁","9,143","5","-9"
"81","온소진","9,143","1","0"
"83","이호승","9,139","1","12"
"84","이춘규","9,131","1","0"
"85","김동호","9,120","-","0"
"86","박준석","9,103","-","0"
"87","오유진","9,097","6","40"
"88","김희수","9,088","진 입",""
"88","강병권","9,088","1","0"
"90","진동규","9,080","2","0"
"91","이정우","9,076","2","0"
"92","김남훈","9,067","2","0"
"93","황재연","9,065","2","0"
"94","최기훈","9,063","2","0"
"95","이상헌","9,057","2","0"
"96","김민호","9,055","1","0"
"97","백찬희","9,054","1","0"
"98","김기범","9,053","1","0"
"98","이범진","9,053","1","0"
"100","박시열","9,050","1","0"
