"rank","name","rating","rank_change","rating_change"
"1","이세돌","15,369","-","-5976"
"2","이창호","13,972","-","-6262"
"3","박영훈","13,443","-","-4682"
"4","목진석","12,661","1","-3693"
"5","조한승","12,607","1","-4399"
"6","강동윤","12,111","3","-2730"
"7","이영구","11,762","1","-3210"
"8","원성진","11,761","3","-2406"
"9","한상훈","11,678","8","-1913"
"10","박정상","11,648","3","-4028"
"11","최철한","11,381","5","-4800"
"12","온소진","11,378","2","-3064"
"13","백홍석","11,318","1","-2516"
"14","홍성지","11,269","1","-2628"
"15","김지석","11,226","1","-2582"
"16","안조영","11,215","1","-2610"
"17","윤준상","11,146","5","-2987"
"18","홍민표","10,992","1","-2450"
"19","유창혁","10,965","4","-1890"
"20","허영호","10,955","2","-2178"
"21","조훈현","10,951","3","-2627"
"22","김기용","10,941","4","-2018"
"23","김승준","10,869","2","-2275"
"24","고근태","10,830","4","-2424"
"25","박정환","10,787","11","-1039"
"26","이성재","10,692","2","-1667"
"27","이정우","10,649","8","-1179"
"28","김주호","10,632","3","-2030"
"29","송태곤","10,588","2","-1844"
"30","배준희","10,554","8","-1147"
"31","이희성","10,542","7","-2200"
"32","박승화","10,538","5","-1211"
"33","윤찬희","10,528","9","-1051"
"34","조혜연","10,506","6","-1184"
"35","최기훈","10,479","진 입",""
"36","윤성현","10,465","6","-1542"
"37","진동규","10,456","4","-1200"
"38","김형우","10,449","4","-1387"
"39","윤현석","10,429","4","-1073"
"40","옥득진","10,407","8","-964"
"41","홍기표","10,382","5","-1000"
"42","서건우","10,369","10","-1601"
"43","이현욱","10,353","진 입",""
"44","최원용","10,344","15","-1678"
"45","박지훈大","10,323","진 입",""
"46","박지은","10,322","진 입",""
"47","김성룡","10,312","8","-1381"
"48","손근기","10,302","진 입",""
"49","김일환","10,300","진 입",""
"50","루이나이웨이","10,297","19","-1674"
