"rank","name","rating","rank_change","rating_change"
"1","박정환","9,760","-","52"
"2","김지석","9,724","-","18"
"3","이세돌","9,686","-","-15"
"4","최철한","9,631","-","21"
"5","강동윤","9,594","1","25"
"6","박영훈","9,593","3","53"
"7","백홍석","9,568","-","11"
"8","원성진","9,540","1","-17"
"9","조한승","9,539","4","-42"
"10","이영구","9,478","3","19"
"11","윤준상","9,475","1","-5"
"12","이지현男","9,452","2","23"
"13","목진석","9,443","6","42"
"14","나현","9,441","1","18"
"15","김승재","9,419","5","-66"
"16","홍성지","9,411","4","27"
"17","이창호","9,398","6","-83"
"18","안성준","9,398","-","-12"
"19","허영호","9,393","2","-21"
"20","이동훈","9,391","4","-31"
"21","변상일","9,390","1","25"
"22","김정현","9,367","1","13"
"23","안국현","9,364","1","29"
"24","강유택","9,359","3","-8"
"25","김세동","9,348","2","33"
"26","김기용","9,326","1","0"
"27","한웅규","9,320","-","5"
"28","이원영","9,306","3","30"
"29","한상훈","9,304","3","-18"
"30","안조영","9,299","1","10"
"31","한태희","9,288","2","46"
"32","박정상","9,269","2","-16"
"33","홍민표","9,254","5","22"
"34","류수항","9,251","14","57"
"35","박승화","9,245","5","22"
"36","이호범","9,240","17","66"
"37","이태현","9,238","5","-18"
"38","송태곤","9,237","16","65"
"39","안형준","9,237","2","17"
"40","신민준","9,232","진 입",""
"41","강병권","9,226","8","-16"
"42","김성진","9,225","-","9"
"43","진시영","9,222","8","-17"
"44","김주호","9,220","8","-18"
"45","온소진","9,218","11","52"
"46","이춘규","9,217","6","39"
"47","강승민","9,216","4","3"
"48","민상연","9,209","3","13"
"49","김형우","9,207","12","-30"
"50","이원도","9,204","6","1"
"51","김현찬","9,198","5","3"
"52","류민형","9,186","3","-2"
"53","최기훈","9,186","8","65"
"54","황재연","9,185","3","24"
"55","고근태","9,180","9","-15"
"56","김동호","9,170","5","-10"
"57","윤찬희","9,166","8","-22"
"58","홍기표","9,154","6","52"
"59","조인선","9,145","20","-80"
"60","이희성","9,143","5","-26"
"61","이상헌","9,131","1","17"
"62","이형진","9,125","2","0"
"63","박진솔","9,117","4","-21"
"64","박준석","9,114","6","-37"
"65","강창배","9,104","2","12"
"66","조훈현","9,101","2","12"
"68","최명훈","9,095","4","-7"
"67","진동규","9,095","4","11"
"69","정두호","9,093","6","-13"
"70","박민규","9,086","4","-11"
"71","박시열","9,078","1","-9"
"72","유창혁","9,078","3","-10"
"73","양우석","9,077","3","20"
"74","이정우","9,067","1","6"
"75","이범진","9,062","3","-20"
"76","전영규","9,060","1","6"
"77","이재웅","9,050","1","2"
"78","김기원","9,045","5","-23"
"79","이현호","9,045","5","-22"
"80","류재형","9,034","-","-7"
"81","주형욱","9,030","2","12"
"82","박병규","9,029","2","22"
"83","박승현","9,029","3","-12"
"84","김승준","9,012","5","-34"
"85","한종진","9,010","5","-31"
"86","박영롱","9,009","2","23"
"87","박경근","8,999","2","-4"
"88","이상훈小","8,986","12","49"
"89","최홍윤","8,986","4","18"
"90","서건우","8,981","1","-2"
"91","안달훈","8,981","-","8"
"92","강지성","8,980","-","11"
"93","김현섭","8,974","3","0"
"94","서봉수","8,973","6","36"
"95","최원용","8,965","9","-33"
"96","박지은","8,962","3","-6"
"97","박정근","8,959","10","-32"
"98","김원빈","8,958","진 입",""
"99","김수용","8,952","4","-3"
"100","김누리","8,941","진 입",""
