"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,734","-","-12"
"2","박정환","9,699","-","10"
"3","최철한","9,667","-","11"
"4","강동윤","9,627","1","-2"
"5","원성진","9,616","1","-27"
"6","김지석","9,591","-","21"
"7","조한승","9,560","-","6"
"8","박영훈","9,553","-","7"
"9","이영구","9,501","1","3"
"10","이창호","9,488","1","-43"
"11","허영호","9,488","-","4"
"12","백홍석","9,467","2","39"
"13","윤준상","9,463","-","14"
"14","목진석","9,427","2","-22"
"15","강유택","9,418","-","-5"
"16","나현","9,390","-","0"
"17","박정상","9,369","-","10"
"18","김기용","9,356","3","17"
"19","김승재","9,347","-","3"
"20","안국현","9,346","2","17"
"21","이지현男","9,344","1","3"
"22","김정현","9,331","4","-16"
"23","홍성지","9,296","1","17"
"24","이원영","9,288","1","11"
"25","한웅규","9,288","2","25"
"26","한상훈","9,275","3","-8"
"27","김동호","9,267","2","17"
"28","안조영","9,261","2","-15"
"29","홍민표","9,258","1","0"
"30","진시영","9,254","-","6"
"31","김기원","9,226","1","15"
"32","한태희","9,219","4","29"
"33","고근태","9,200","1","0"
"34","윤찬희","9,196","1","0"
"35","김형우","9,195","4","-20"
"36","홍기표","9,194","3","16"
"37","이원도","9,193","3","23"
"38","안성준","9,192","5","-14"
"39","김주호","9,183","2","0"
"40","박승화","9,182","2","0"
"41","조훈현","9,161","1","0"
"42","안형준","9,160","1","-6"
"43","온소진","9,155","3","26"
"44","이태현","9,147","1","-12"
"45","김승준","9,144","-","12"
"46","이형진","9,125","1","0"
"47","이춘규","9,120","3","-17"
"48","강창배","9,114","-","-5"
"49","유창혁","9,113","-","-6"
"50","송태곤","9,105","1","-3"
"51","김세동","9,100","1","-9"
"52","전영규","9,095","1","0"
"53","박시열","9,091","1","-4"
"54","이현호","9,091","-","0"
"55","이호범","9,084","-","-6"
"56","박승현","9,077","3","21"
"57","이희성","9,077","1","-11"
"58","이정우","9,075","3","28"
"59","박진솔","9,074","3","30"
"60","진동규","9,067","3","0"
"61","서건우","9,060","1","9"
"62","최기훈","9,048","2","13"
"63","주형욱","9,037","-","-7"
"64","류민형","9,029","6","-28"
"65","한종진","9,023","1","10"
"66","최명훈","9,022","1","-9"
"67","류동완","9,007","-","-3"
"68","박지은","9,007","1","2"
"69","이재웅","9,006","1","-4"
"70","박정근","9,001","1","11"
"71","류재형","8,977","2","-9"
"72","허진","8,976","-","-13"
"73","안달훈","8,974","3","-23"
"74","박병규","8,969","-","-9"
"75","김수용","8,968","1","0"
"76","위에량","8,965","1","-2"
"77","강지성","8,963","2","9"
"78","최원용","8,962","3","-11"
"79","유재호","8,956","1","5"
"80","염정훈","8,954","2","-3"
"82","이상훈小","8,938","1","-5"
"81","배준희","8,938","1","1"
"83","박승철","8,929","-","-5"
"84","백대현","8,915","1","-4"
"85","윤성현","8,914","1","-19"
"86","김영삼","8,896","-","-1"
"87","김형환","8,895","1","1"
"88","김현섭","8,894","1","0"
"89","김성룡","8,880","-","-5"
"90","윤현석","8,875","-","-10"
"91","이성재","8,874","-","-9"
"92","옥득진","8,871","3","16"
"93","이상훈大","8,864","1","-8"
"94","서봉수","8,863","-","1"
"95","안영길","8,863","2","0"
"96","이용수","8,858","-","6"
"97","조혜연","8,846","-","-4"
"98","서중휘","8,842","진 입",""
"99","윤혁","8,837","1","-4"
"100","최규병","8,818","-","-3"
