"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,758","-","-4916"
"2","이창호","9,650","-","-4399"
"3","강동윤","9,595","-","-3056"
"4","원성진","9,505","2","-2379"
"5","박영훈","9,490","-","-2396"
"6","목진석","9,474","2","-3056"
"7","윤준상","9,444","7","-1584"
"8","최철한","9,430","1","-2098"
"9","이영구","9,399","3","-1694"
"10","조한승","9,388","2","-2344"
"11","박정상","9,387","4","-2434"
"12","허영호","9,386","7","-1496"
"13","백홍석","9,337","4","-1641"
"14","한상훈","9,324","1","-1668"
"15","홍성지","9,299","5","-2132"
"16","류동완","9,298","16","-1257"
"17","강유택","9,291","6","-1867"
"18","이춘규","9,285","10","-1332"
"19","박정환","9,282","1","-1645"
"20","김지석","9,282","2","-1534"
"21","안조영","9,272","8","-1335"
"22","이원도","9,239","12","-1312"
"23","조훈현","9,219","7","-1759"
"24","김형우","9,197","11","-1849"
"25","박승화","9,195","8","-1357"
"26","고근태","9,192","2","-1459"
"27","홍민표","9,170","4","-1562"
"28","이현호","9,165","9","-1359"
"29","송태곤","9,156","3","-1480"
"30","윤찬희","9,141","5","-1409"
"31","최명훈","9,133","10","-1683"
"32","유창혁","9,131","5","-1494"
"33","온소진","9,110","7","-1377"
"34","김주호","9,109","8","-1343"
"35","이희성","9,098","12","-1255"
"36","진시영","9,087","3","-1404"
"37","최원용","9,069","17","-1790"
"38","배준희","9,064","5","-1338"
"39","진동규","9,064","진 입",""
"40","김기용","9,057","10","-1538"
"41","안달훈","9,040","진 입",""
"42","김승준","9,039","4","-1480"
"43","김승재","9,023","18","-1622"
"44","한종진","9,021","8","-1522"
"45","박승철","9,006","4","-1340"
"46","윤성현","8,991","2","-1355"
"47","전영규","8,983","2","-1380"
"48","김성룡","8,982","17","-1595"
"49","이재웅","8,979","진 입",""
"50","김수용","8,969","진 입",""
