"rank","name","rating","rank_change","rating_change"
"1","신진서","10,187","-","2"
"2","박정환","9,996","-","57"
"3","신민준","9,811","-","-15"
"4","변상일","9,809","-","29"
"5","이동훈","9,727","-","53"
"6","강동윤","9,657","-","-13"
"7","안성준","9,637","2","65"
"8","김지석","9,624","1","-38"
"9","이영구","9,595","3","66"
"10","이지현(남)","9,565","2","-32"
"11","나 현","9,562","2","43"
"12","최철한","9,536","1","-4"
"13","박영훈","9,533","3","-38"
"14","박진솔","9,487","1","8"
"15","설현준","9,473","9","57"
"16","홍성지","9,465","-","-7"
"17","원성진","9,451","3","-36"
"18","한승주","9,443","1","-14"
"19","조한승","9,442","1","-14"
"20","박건호","9,436","5","23"
"21","김명훈","9,433","1","-7"
"22","백홍석","9,427","3","-17"
"23","박승화","9,405","4","1"
"24","박하민","9,403","9","21"
"25","김승재","9,398","5","0"
"25","강유택","9,398","3","-28"
"27","최 정","9,397","6","-38"
"27","백현우","9,397","1","-5"
"29","이창석","9,389","5","34"
"30","강승민","9,386","1","-13"
"31","이원영","9,385","1","-4"
"32","송지훈","9,380","7","-33"
"33","윤준상","9,377","10","-41"
"34","김정현","9,376","3","-20"
"35","진시영","9,369","2","23"
"36","윤찬희","9,357","1","6"
"37","박민규","9,346","1","2"
"38","문유빈","9,342","4","48"
"39","이태현","9,333","-","-6"
"40","허영호","9,324","4","-24"
"41","홍기표","9,322","1","-6"
"41","안정기","9,322","10","68"
"43","한태희","9,316","-","23"
"44","최재영","9,312","3","2"
"45","이재성","9,297","진 입",""
"46","이원도","9,293","-","23"
"47","이창호","9,292","3","1"
"48","송규상","9,287","6","46"
"49","박상진","9,283","2","14"
"50","목진석","9,280","5","0"
"51","류수항","9,266","3","0"
"52","정서준","9,263","3","0"
"53","이호승","9,255","4","38"
"54","한웅규","9,235","2","12"
"55","한상훈","9,221","5","-37"
"56","김세동","9,216","1","-22"
"57","고근태","9,205","-","-12"
"58","송태곤","9,203","1","0"
"58","금지우","9,203","진 입",""
"60","민상연","9,198","7","-51"
"61","이호범","9,194","5","16"
"62","박정상","9,191","1","0"
"63","김기용","9,189","1","0"
"63","김진휘","9,189","16","69"
"65","김상천","9,182","13","-70"
"66","박종훈","9,181","5","21"
"67","안형준","9,177","2","-7"
"68","이춘규","9,176","1","15"
"68","김주호","9,176","7","-19"
"70","김성진","9,169","10","50"
"71","홍민표","9,161","2","0"
"72","김창훈","9,159","3","27"
"73","김형우","9,154","13","-43"
"74","박창명","9,151","2","-8"
"75","백찬희","9,150","8","-23"
"76","안조영","9,147","7","36"
"77","온소진","9,144","1","15"
"77","류민형","9,144","15","-50"
"79","최광호","9,143","6","-8"
"80","위태웅","9,142","1","24"
"81","심재익","9,140","13","-22"
"82","유병용","9,129","8","-21"
"83","오유진","9,128","진 입",""
"84","박재근","9,126","7","2"
"85","이형진","9,117","3","2"
"86","이상헌","9,112","3","25"
"87","박영롱","9,108","11","55"
"87","강지훈","9,108","3","-2"
"89","박준석","9,105","4","0"
"90","김현찬","9,101","12","-21"
"91","조인선","9,088","3","0"
"92","양우석","9,087","3","0"
"93","이현호","9,085","7","-15"
"94","문민종","9,084","진 입",""
"95","이정우","9,082","진 입",""
"96","강 훈(小)","9,079","진 입",""
"97","황재연","9,077","4","14"
"98","진동규","9,068","6","0"
"99","이희성","9,065","-","15"
"99","유창혁","9,065","12","-27"
