"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,732","-","-15"
"2","이창호","9,598","-","-7"
"3","박정환","9,581","1","25"
"4","박영훈","9,580","1","39"
"5","최철한","9,548","2","-22"
"6","조한승","9,503","-","9"
"7","허영호","9,503","-","11"
"8","강동윤","9,500","1","18"
"9","김지석","9,484","1","-4"
"10","윤준상","9,435","1","25"
"11","안조영","9,405","1","-25"
"12","이영구","9,399","2","19"
"13","원성진","9,394","-","-6"
"14","백홍석","9,390","1","40"
"15","목진석","9,373","3","-31"
"16","강유택","9,308","4","31"
"17","한웅규","9,306","-","11"
"18","박정상","9,302","2","-26"
"19","이희성","9,283","3","26"
"20","김승재","9,253","1","-4"
"21","한상훈","9,248","3","7"
"22","송태곤","9,247","8","76"
"23","안형준","9,245","5","-43"
"24","홍민표","9,245","1","-2"
"25","홍성지","9,239","6","-45"
"26","조훈현","9,207","1","-7"
"27","김기용","9,204","4","42"
"28","김형우","9,195","1","3"
"29","이춘규","9,189","3","-13"
"30","안성준","9,179","2","23"
"31","이원도","9,176","2","-1"
"32","유창혁","9,171","2","30"
"33","진시영","9,161","14","96"
"34","이태현","9,152","6","39"
"35","윤찬희","9,151","7","-40"
"36","고근태","9,147","1","9"
"37","김주호","9,143","4","-5"
"38","이현호","9,139","4","37"
"39","강창배","9,135","9","73"
"40","진동규","9,117","4","40"
"41","서건우","9,111","5","-23"
"42","박승화","9,110","5","-20"
"43","최명훈","9,109","-","17"
"44","박시열","9,106","6","-22"
"45","온소진","9,089","6","-33"
"46","류동완","9,083","5","-22"
"47","박승현","9,066","2","-7"
"48","백대현","9,047","1","-9"
"49","김승준","9,041","3","-28"
"50","홍기표","9,037","5","41"
"51","이정우","9,028","2","17"
"52","전영규","9,024","2","-3"
"53","최원용","9,009","1","-7"
"54","박정근","9,009","3","-15"
"55","윤성현","9,005","1","11"
"56","이재웅","9,002","3","22"
"57","최기훈","8,987","3","-19"
"58","안달훈","8,987","1","-5"
"59","한종진","8,978","1","-2"
"60","박지은","8,976","7","36"
"61","위에량","8,974","-","-2"
"62","배준희","8,974","2","-4"
"63","루이나이웨이","8,973","1","6"
"64","김성룡","8,953","1","-10"
"65","박승철","8,950","1","-3"
"66","김수용","8,939","1","-12"
"67","염정훈","8,939","1","3"
"68","이성재","8,931","2","-18"
"69","류재형","8,927","3","14"
"70","이상훈小","8,926","-","3"
"71","조혜연","8,906","3","-2"
"72","박병규","8,903","1","-15"
"73","서봉수","8,897","4","-34"
"74","유재호","8,897","1","-13"
"75","주형욱","8,892","4","23"
"76","윤혁","8,889","-","5"
"77","윤현석","8,888","2","-12"
"78","최규병","8,886","3","21"
"79","옥득진","8,881","5","27"
"80","강지성","8,877","3","-3"
"82","안영길","8,863","-","0"
"83","이상훈大","8,861","5","-10"
"84","김진우","8,847","1","2"
"85","김영환","8,842","5","-24"
"81","김형환","8,842","2","-18"
"86","김영삼","8,835","-","-10"
"87","이용수","8,832","1","-6"
"88","홍장식","8,832","2","-2"
"89","양건","8,818","2","-26"
"90","박진솔","8,811","1","-25"
"91","이용찬","8,806","7","18"
"92","최병환","8,805","1","-6"
"93","조경호","8,803","3","15"
"94","권형진","8,802","2","-5"
"95","서무상","8,795","2","-2"
"96","김현섭","8,787","1","-1"
"97","김만수","8,787","-","-1"
"98","양재호","8,787","4","-4"
"99","손근기","8,771","-","-10"
"100","김명완","8,769","-","0"
