"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,753","-","-65"
"2","박정환","9,730","-","42"
"3","김지석","9,725","-","93"
"4","최철한","9,607","2","-2"
"5","강동윤","9,584","3","20"
"6","원성진","9,564","2","0"
"7","조한승","9,564","2","-47"
"8","백홍석","9,557","1","-9"
"9","박영훈","9,528","5","-92"
"10","김승재","9,509","1","22"
"11","이창호","9,482","2","22"
"12","윤준상","9,480","-","0"
"13","이지현男","9,469","1","19"
"14","이영구","9,463","4","-39"
"15","나현","9,447","-","13"
"16","목진석","9,425","1","26"
"17","허영호","9,414","1","1"
"18","홍성지","9,406","3","32"
"19","안성준","9,388","3","15"
"20","강유택","9,384","1","-2"
"21","이동훈","9,373","1","-4"
"22","안국현","9,369","1","12"
"23","변상일","9,345","5","-52"
"24","김기용","9,335","-","0"
"25","김정현","9,326","6","66"
"26","이원영","9,309","-","-19"
"27","한상훈","9,308","2","-22"
"28","한웅규","9,298","-","10"
"29","박정상","9,293","-","11"
"30","김세동","9,263","2","14"
"31","진시영","9,262","4","-33"
"32","강병권","9,260","2","-4"
"33","안조영","9,259","1","18"
"34","김형우","9,249","21","89"
"35","김주호","9,245","7","36"
"36","홍민표","9,245","3","0"
"37","이태현","9,243","1","29"
"38","한태희","9,237","5","31"
"39","김현찬","9,235","1","21"
"40","조인선","9,233","14","72"
"41","김동호","9,215","6","-19"
"42","안형준","9,215","10","50"
"43","이원도","9,202","6","-17"
"44","이희성","9,202","5","31"
"45","김성진","9,201","17","75"
"46","박승화","9,198","7","35"
"47","윤찬희","9,196","3","0"
"48","민상연","9,192","12","-41"
"49","이춘규","9,192","4","0"
"50","류수항","9,191","2","15"
"51","강승민","9,183","10","-27"
"52","고근태","9,183","5","0"
"53","류민형","9,182","4","35"
"54","온소진","9,178","3","10"
"55","이호범","9,172","15","-39"
"56","황재연","9,171","10","-14"
"57","박준석","9,159","1","5"
"58","송태곤","9,156","9","-15"
"59","박진솔","9,143","6","25"
"60","이상헌","9,128","1","1"
"61","이형진","9,125","2","0"
"62","최기훈","9,123","2","-1"
"63","정두호","9,119","5","-18"
"64","박민규","9,115","4","-13"
"65","박시열","9,102","1","-12"
"66","유창혁","9,095","1","-18"
"67","조훈현","9,095","1","-15"
"68","강창배","9,092","3","0"
"69","최명훈","9,090","5","3"
"70","홍기표","9,090","11","-39"
"71","진동규","9,084","1","-5"
"72","이현호","9,082","3","-21"
"73","양우석","9,075","6","19"
"74","김기원","9,072","4","-29"
"75","김승준","9,067","1","-8"
"76","이정우","9,067","2","4"
"77","이범진","9,065","2","-12"
"78","전영규","9,063","1","-8"
"79","한종진","9,058","1","6"
"80","박승현","9,053","8","-36"
"81","류재형","9,030","-","-21"
"82","주형욱","9,030","6","45"
"83","이재웅","9,021","1","-7"
"84","박경근","9,009","-","5"
"85","서건우","8,997","-","3"
"86","박영롱","8,994","3","-18"
"87","김현섭","8,987","2","3"
"88","박병규","8,986","2","-5"
"89","박지은","8,981","2","6"
"90","박정근","8,972","2","4"
"91","안달훈","8,972","4","-15"
"92","강지성","8,971","2","-12"
"93","류동완","8,963","2","15"
"94","최원용","8,960","1","-1"
"95","김수용","8,959","1","-1"
"96","최홍윤","8,947","진 입",""
"97","허진","8,944","-","1"
"98","이상훈小","8,938","2","-8"
"99","강훈(小)","8,934","1","1"
"100","유재호","8,928","1","-12"
