"rank","name","rating","rank_change","rating_change"
"1","박정환","9,782","1","52"
"2","이세돌","9,754","1","-22"
"3","원성진","9,626","1","49"
"4","박영훈","9,572","1","-29"
"5","최철한","9,558","-","-12"
"6","백홍석","9,542","2","7"
"7","강동윤","9,537","-","-3"
"8","조한승","9,524","1","10"
"9","김지석","9,521","3","-45"
"10","이창호","9,487","1","29"
"11","허영호","9,455","2","14"
"12","이영구","9,451","2","-40"
"13","윤준상","9,431","1","-12"
"14","이지현男","9,415","5","55"
"15","나현","9,408","1","-26"
"16","김승재","9,398","4","47"
"17","박정상","9,391","-","29"
"18","목진석","9,386","3","-30"
"19","이원영","9,375","3","25"
"20","김기용","9,372","1","21"
"21","강유택","9,354","5","-23"
"22","안국현","9,342","4","-18"
"23","한상훈","9,329","-","16"
"24","홍성지","9,308","-","3"
"25","한웅규","9,272","5","47"
"26","진시영","9,268","1","-26"
"27","홍민표","9,258","-","9"
"28","이동훈","9,257","진 입",""
"29","김정현","9,247","3","-36"
"30","안성준","9,237","1","16"
"31","김세동","9,235","9","57"
"32","안조영","9,234","4","-2"
"33","박승화","9,225","1","17"
"34","김동호","9,221","5","-8"
"35","윤찬희","9,196","-","0"
"36","고근태","9,195","2","-5"
"37","김형우","9,189","4","12"
"38","이원도","9,186","2","-5"
"39","한태희","9,186","6","-19"
"40","홍기표","9,174","2","-1"
"41","김주호","9,173","4","-11"
"42","온소진","9,166","3","-16"
"43","강승민","9,162","15","68"
"44","안형준","9,148","2","8"
"45","조훈현","9,148","2","-6"
"46","김기원","9,144","8","-39"
"47","이춘규","9,143","-","15"
"48","강창배","9,141","3","-1"
"49","박승현","9,130","4","25"
"50","이호범","9,130","1","8"
"51","이형진","9,125","1","0"
"52","이태현","9,118","3","-7"
"53","김승준","9,110","1","-5"
"54","박준석","9,109","6","-16"
"55","유창혁","9,109","1","15"
"56","최기훈","9,108","1","13"
"57","송태곤","9,106","13","-45"
"58","이희성","9,102","1","8"
"59","박시열","9,100","2","18"
"60","진동규","9,097","6","0"
"61","전영규","9,093","1","12"
"62","이현호","9,091","2","0"
"63","류민형","9,087","-","22"
"64","박진솔","9,073","5","-18"
"65","최명훈","9,069","1","10"
"66","이정우","9,064","1","13"
"67","서건우","9,050","1","1"
"68","이재웅","9,034","1","25"
"69","주형욱","9,034","1","8"
"70","한종진","9,004","3","-24"
"71","류동완","8,996","1","-11"
"72","류재형","8,987","1","-3"
"73","안달훈","8,984","6","29"
"74","박정근","8,981","-","12"
"75","박지은","8,973","1","6"
"76","김수용","8,968","1","0"
"77","박병규","8,968","4","-3"
"78","염정훈","8,966","-","8"
"79","최원용","8,964","2","4"
"80","위에량","8,955","2","7"
"81","이상훈小","8,950","1","-3"
"82","유재호","8,949","10","-41"
"83","강지성","8,947","-","12"
"84","김형환","8,943","4","35"
"85","허진","8,939","4","-10"
"86","김성룡","8,932","2","3"
"87","김현섭","8,924","6","33"
"88","옥득진","8,924","3","25"
"89","윤성현","8,921","-","15"
"90","박승철","8,919","-","15"
"91","배준희","8,897","4","-13"
"92","백대현","8,896","6","-15"
"93","김영삼","8,895","8","-16"
"94","서봉수","8,886","-","15"
"95","조혜연","8,878","3","-18"
"96","안영길","8,863","-","0"
"97","김누리","8,859","진 입",""
"98","이성재","8,859","3","-9"
"99","윤현석","8,854","2","-8"
"100","이상훈大","8,851","2","-7"
