"rank","name","rating","rank_change","rating_change"
"1","이세돌","20,226","-","-240"
"2","이창호","20,112","-","-67"
"3","최철한","17,400","-","-65"
"4","박영훈","16,123","-","-53"
"5","조한승","15,762","-","263"
"6","박정상","15,186","-","-210"
"7","안조영","14,038","1","240"
"8","고근태","13,818","1","-14"
"9","원성진","13,739","-","-56"
"10","이영구","13,634","-","-52"
"11","윤준상","13,497","-","-124"
"12","조훈현","13,367","-","-68"
"13","백홍석","13,055","4","202"
"14","목진석","13,038","1","101"
"15","홍민표","12,982","6","380"
"16","이희성","12,962","3","-192"
"17","온소진","12,929","3","-86"
"18","김주호","12,833","2","-91"
"19","강동윤","12,784","1","-36"
"20","김승준","12,668","3","141"
"21","유창혁","12,642","2","-152"
"22","송태곤","12,617","-","35"
"23","홍성지","12,604","3","-79"
"24","허영호","12,455","-","-54"
"25","루이나이웨이","12,325","-","-37"
"26","김지석","12,261","2","25"
"27","이재웅","12,226","1","-103"
"28","최원용","12,149","1","-97"
"29","서봉수","12,124","-","16"
"30","김성룡","11,940","1","19"
"31","윤성현","11,919","1","-49"
"32","안달훈","11,851","-","-49"
"33","서건우","11,756","-","-80"
"34","진동규","11,612","-","-126"
"35","이정우","11,610","-","-93"
"36","최명훈","11,594","-","-102"
"37","김형우","11,515","2","20"
"38","류재형","11,486","-","-12"
"39","김만수","11,474","2","-41"
"40","서무상","11,426","-","-34"
"41","이성재","11,343","2","26"
"42","최규병","11,334","1","-55"
"43","윤현석","11,329","1","-33"
"44","김영환","11,255","1","3"
"45","김진우","11,255","1","-11"
"46","김영삼","11,230","-","-18"
"47","양재호","11,186","-","-51"
"48","진시영","11,155","2","16"
"49","한종진","11,105","진 입",""
"50","김혜민","11,099","진 입",""
