"rank","name","rating","rank_change","rating_change"
"1","박정환","9,901","-","9"
"2","김지석","9,804","-","3"
"3","이세돌","9,763","-","-3"
"4","강동윤","9,672","-","15"
"5","박영훈","9,597","1","-15"
"6","최철한","9,595","1","-45"
"7","이동훈","9,574","-","17"
"8","나 현","9,545","-","17"
"9","백홍석","9,519","-","-1"
"10","원성진","9,503","1","16"
"11","김승재","9,502","1","6"
"12","이영구","9,476","-","0"
"13","이지현(남)","9,466","3","28"
"14","윤준상","9,465","1","-6"
"15","김명훈","9,461","5","33"
"16","김정현","9,457","2","23"
"17","조한승","9,456","3","2"
"18","안성준","9,454","4","0"
"19","안국현","9,450","4","38"
"20","홍성지","9,441","3","6"
"21","한상훈","9,413","1","0"
"22","목진석","9,406","4","16"
"23","강유택","9,404","4","-25"
"24","이원영","9,398","-","3"
"25","박승화","9,397","3","27"
"26","김현찬","9,395","5","-24"
"27","진시영","9,394","2","0"
"28","변상일","9,368","3","20"
"29","허영호","9,366","2","-16"
"30","이창호","9,352","-","-6"
"31","신진서","9,346","2","-22"
"32","강승민","9,328","-","21"
"33","박정상","9,316","-","11"
"34","박민규","9,299","1","-3"
"35","김기용","9,288","5","15"
"36","한태희","9,283","4","10"
"37","이태현","9,282","1","-11"
"38","안형준","9,281","5","-24"
"39","김세동","9,279","3","-22"
"40","민상연","9,273","3","-22"
"41","김동호","9,271","2","-10"
"42","홍민표","9,260","4","14"
"43","신민준","9,253","11","43"
"44","김주호","9,252","2","-10"
"45","윤찬희","9,248","2","-7"
"46","안조영","9,245","-","-1"
"47","송태곤","9,244","2","-6"
"48","이춘규","9,242","1","0"
"49","한웅규","9,241","1","0"
"50","박진솔","9,235","3","22"
"51","김성진","9,229","-","0"
"52","류민형","9,225","6","-21"
"53","한승주","9,221","9","-31"
"54","류수항","9,219","2","4"
"55","이호범","9,212","-","11"
"56","고근태","9,211","4","26"
"57","온소진","9,193","-","0"
"58","이원도","9,184","3","0"
"58","황재연","9,184","2","-13"
"60","김진휘","9,178","2","-14"
"61","박시열","9,176","2","-14"
"62","이상헌","9,165","4","12"
"62","김민호","9,165","2","1"
"64","김형우","9,164","-","0"
"65","박준석","9,163","3","-10"
"66","송상훈","9,156","3","-9"
"67","홍기표","9,152","1","1"
"68","이형진","9,145","1","-7"
"68","조훈현","9,145","1","0"
"70","조인선","9,136","1","0"
"71","강병권","9,128","1","-9"
"72","이정우","9,126","1","15"
"73","유창혁","9,106","2","6"
"74","이재웅","9,098","2","-15"
"75","진동규","9,097","1","-4"
"75","이현호","9,097","2","6"
"75","최기훈","9,097","1","0"
"78","신윤호","9,087","1","3"
"79","박영롱","9,064","6","23"
"80","이범진","9,062","-","0"
"81","최 정","9,060","5","22"
"82","이희성","9,059","4","-28"
"83","한종진","9,053","-","8"
"84","강창배","9,044","3","-16"
"85","박병규","9,040","3","-16"
"86","정두호","9,030","1","2"
"87","최명훈","9,028","4","-17"
"88","김수용","9,025","-","-1"
"89","주형욱","9,018","3","17"
"90","유병용","9,010","-","-10"
"91","전영규","9,004","3","-22"
"92","박정근","9,000","진 입",""
"93","강지성","8,999","-","0"
"94","양우석","8,998","3","-11"
"95","박승현","8,992","1","0"
"96","박경근","8,990","2","15"
"97","이상훈(小)","8,984","2","-5"
"98","유재호","8,981","1","2"
"99","류재형","8,978","3","-7"
"100","김승준","8,975","1","7"
