"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,740","-","5"
"2","강동윤","9,617","1","13"
"3","이창호","9,609","1","-52"
"4","박영훈","9,532","1","38"
"5","원성진","9,505","1","0"
"6","윤준상","9,477","-","15"
"7","최철한","9,473","-","26"
"8","목진석","9,422","-","-5"
"9","조한승","9,422","2","31"
"10","허영호","9,394","-","-3"
"11","이영구","9,390","2","-28"
"12","박정상","9,379","-","4"
"13","박정환","9,345","1","13"
"14","한상훈","9,336","1","4"
"15","백홍석","9,334","-","13"
"16","강유택","9,300","-","-16"
"17","안조영","9,294","1","18"
"18","김지석","9,286","2","14"
"19","홍성지","9,284","2","-19"
"20","이춘규","9,264","1","-5"
"21","류동완","9,257","2","-19"
"22","조훈현","9,239","1","6"
"23","이원도","9,236","1","-16"
"24","김형우","9,198","-","4"
"25","홍민표","9,168","4","19"
"26","고근태","9,164","1","-12"
"27","최명훈","9,158","3","11"
"28","박승화","9,152","2","-22"
"29","이현호","9,147","2","-27"
"30","송태곤","9,146","2","-3"
"31","윤찬희","9,133","2","14"
"32","김주호","9,130","2","19"
"33","온소진","9,117","1","-2"
"34","유창혁","9,111","3","-13"
"35","이희성","9,107","-","15"
"36","김기용","9,078","2","5"
"37","진시영","9,071","1","-8"
"38","최원용","9,069","1","-8"
"39","진동규","9,058","-","-7"
"40","김승재","9,051","2","13"
"41","배준희","9,034","1","-8"
"42","이정우","9,032","4","25"
"43","안달훈","9,022","2","-18"
"44","김승준","9,014","1","-13"
"45","한종진","9,005","1","-11"
"46","전영규","8,995","3","25"
"47","박승철","8,992","2","-15"
"48","이재웅","8,987","2","19"
"49","백대현","8,972","진 입",""
"50","김성룡","8,967","진 입",""
