"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,879","-","20"
"2","최철한","9,684","-","-13"
"3","박정환","9,668","-","-8"
"4","허영호","9,611","-","-26"
"5","강동윤","9,586","1","21"
"6","원성진","9,572","1","-15"
"7","박영훈","9,514","2","31"
"8","이영구","9,498","2","18"
"9","이창호","9,491","1","1"
"10","김지석","9,490","3","-20"
"11","조한승","9,471","-","-1"
"12","윤준상","9,456","-","22"
"13","강유택","9,414","-","8"
"14","목진석","9,410","-","19"
"15","안조영","9,357","-","17"
"16","한상훈","9,332","-","4"
"17","안국현","9,309","-","-16"
"18","김승재","9,304","-","16"
"19","한웅규","9,298","1","15"
"20","박정상","9,295","1","9"
"21","백홍석","9,286","2","26"
"22","김기용","9,270","2","32"
"23","홍민표","9,259","2","-16"
"24","진시영","9,240","2","-27"
"25","온소진","9,238","-","4"
"26","홍성지","9,235","5","25"
"27","박승화","9,222","-","0"
"28","김형우","9,220","2","-8"
"29","안형준","9,213","4","24"
"30","고근태","9,208","2","-13"
"31","김주호","9,205","2","-7"
"32","조훈현","9,185","2","-25"
"33","김정현","9,185","1","-17"
"34","이춘규","9,183","-","-4"
"35","이원영","9,171","-","-4"
"36","이희성","9,148","-","-10"
"37","강창배","9,143","4","11"
"38","이태현","9,141","-","-1"
"39","김기원","9,136","1","2"
"40","이원도","9,132","3","-13"
"41","이호범","9,131","3","15"
"42","안성준","9,119","1","-8"
"43","김승준","9,114","1","-14"
"44","윤찬희","9,114","5","-25"
"45","유창혁","9,113","2","6"
"46","진동규","9,112","-","3"
"47","이현호","9,097","2","0"
"48","박시열","9,080","-","-22"
"49","송태곤","9,079","4","-32"
"50","홍기표","9,078","3","13"
"51","박승현","9,076","1","-9"
"52","김세동","9,072","3","10"
"53","전영규","9,062","1","-2"
"54","류동완","9,060","2","-9"
"55","이정우","9,052","3","29"
"56","서건우","9,047","5","-26"
"57","이재웅","9,038","1","-18"
"58","최기훈","9,020","1","-7"
"59","박정근","9,012","1","4"
"60","최명훈","9,001","1","-12"
"61","안달훈","8,999","3","13"
"62","배준희","8,989","1","-13"
"63","윤성현","8,986","-","-6"
"64","이상훈小","8,983","2","-2"
"65","최원용","8,981","2","0"
"66","김수용","8,976","4","-25"
"67","유재호","8,973","6","25"
"68","백대현","8,972","3","-13"
"69","위에량","8,968","1","6"
"70","루이나이웨이","8,965","2","-8"
"71","강지성","8,963","1","11"
"72","박진솔","8,958","10","68"
"73","류재형","8,956","1","11"
"74","주형욱","8,953","6","43"
"75","박승철","8,951","2","16"
"76","박병규","8,948","1","4"
"77","한종진","8,948","1","11"
"78","염정훈","8,942","9","-23"
"79","박지은","8,941","8","-15"
"80","이성재","8,925","2","-6"
"81","이상훈大","8,906","2","32"
"82","김성룡","8,894","3","-25"
"83","윤현석","8,891","1","19"
"84","조혜연","8,887","3","-17"
"85","서봉수","8,885","-","15"
"86","김형환","8,881","5","26"
"87","이용수","8,880","5","26"
"88","윤혁","8,866","2","5"
"89","안영길","8,863","-","0"
"90","김진우","8,859","4","10"
"91","김현섭","8,859","3","-5"
"92","김영삼","8,856","6","-8"
"93","옥득진","8,852","-","1"
"94","최규병","8,848","7","-16"
"95","이용찬","8,820","진 입",""
"96","양건","8,818","2","14"
"97","김영환","8,816","1","8"
"98","김대용","8,805","진 입",""
"99","조경호","8,797","-","0"
"100","권형진","8,791","진 입",""
