"rank","name","rating","rank_change","rating_change"
"1","신진서","10,004","-","6"
"2","박정환","9,991","-","-6"
"3","김지석","9,787","-","0"
"4","변상일","9,691","-","-6"
"5","이동훈","9,661","-","-1"
"6","신민준","9,620","-","-9"
"7","강동윤","9,619","-","-7"
"8","안성준","9,598","-","0"
"9","박영훈","9,592","-","0"
"10","이영구","9,590","-","0"
"10","나 현","9,590","2","14"
"12","이세돌","9,579","1","0"
"13","원성진","9,546","1","0"
"14","최철한","9,543","2","20"
"15","이지현(남)","9,533","-","0"
"16","안국현","9,529","5","45"
"17","조한승","9,523","1","10"
"18","김명훈","9,519","5","-38"
"19","윤준상","9,510","2","-5"
"20","홍성지","9,496","-","10"
"21","박진솔","9,493","2","-8"
"22","강유택","9,454","1","0"
"23","이원영","9,444","1","-12"
"24","강승민","9,429","-","1"
"25","송지훈","9,393","1","5"
"26","김정현","9,391","1","0"
"27","백홍석","9,385","-","-1"
"28","한승주","9,372","1","5"
"29","김승재","9,369","1","0"
"30","최 정","9,365","3","32"
"31","한상훈","9,360","1","0"
"32","윤찬희","9,359","-","1"
"32","박민규","9,359","1","0"
"34","허영호","9,337","-","5"
"35","송태곤","9,318","2","0"
"36","정서준","9,312","-","-9"
"37","이창호","9,311","2","-18"
"38","이창석","9,308","1","8"
"39","설현준","9,307","6","26"
"40","민상연","9,306","2","-10"
"41","김세동","9,303","2","3"
"42","박승화","9,300","3","0"
"43","목진석","9,298","1","0"
"44","류수항","9,283","-","0"
"45","류민형","9,281","2","-9"
"46","홍기표","9,280","-","0"
"47","진시영","9,279","-","0"
"48","한태희","9,278","-","0"
"49","박하민","9,276","3","22"
"50","이태현","9,263","1","0"
"51","송규상","9,260","7","39"
"51","김현찬","9,260","2","-16"
"53","이원도","9,256","3","-8"
"54","박건호","9,254","3","31"
"55","한웅규","9,237","-","3"
"56","박정상","9,236","2","0"
"57","안형준","9,230","4","-7"
"58","이호범","9,228","2","0"
"59","고근태","9,213","-","0"
"60","김주호","9,205","2","0"
"61","김기용","9,204","3","4"
"62","안조영","9,202","2","-7"
"63","박창명","9,201","-","0"
"64","최재영","9,199","3","-9"
"65","김형우","9,179","-","-6"
"66","김성진","9,172","2","4"
"67","온소진","9,170","1","-5"
"67","안정기","9,170","1","2"
"69","위태웅","9,164","2","-10"
"70","박재근","9,163","-","-1"
"70","홍민표","9,163","1","0"
"72","심재익","9,155","-","5"
"73","이형진","9,151","1","4"
"74","조인선","9,150","2","0"
"75","조훈현","9,144","-","0"
"76","김동호","9,143","-","0"
"77","유창혁","9,125","1","0"
"78","이춘규","9,121","1","-5"
"79","김진휘","9,114","-","-3"
"79","홍무진","9,114","1","0"
"81","유병용","9,102","2","0"
"82","박준석","9,099","-","-5"
"83","김기범","9,096","진 입",""
"84","강병권","9,088","-","0"
"85","진동규","9,086","-","0"
"86","김민호","9,081","5","-25"
"87","이정우","9,079","-","0"
"88","이상헌","9,075","-","0"
"89","송상훈","9,071","4","-15"
"89","최기훈","9,071","-","0"
"91","황재연","9,070","1","0"
"92","김남훈","9,065","1","0"
"93","백찬희","9,061","1","0"
"94","박영롱","9,060","1","0"
"95","박시열","9,058","1","0"
"96","이범진","9,053","1","0"
"97","오유진","9,052","1","2"
"98","이재웅","9,050","2","0"
"99","이희성","9,048","1","0"
"100","최명훈","9,044","1","0"
