"rank","name","rating","rank_change","rating_change"
"1","박정환","10,031","-","-5"
"2","신진서","10,026","-","8"
"3","변상일","9,729","-","16"
"4","신민준","9,706","-","2"
"5","이동훈","9,675","-","18"
"6","김지석","9,651","-","-1"
"7","박영훈","9,629","-","23"
"8","강동윤","9,622","-","34"
"9","이지현(남)","9,589","-","4"
"10","안성준","9,571","-","0"
"11","나 현","9,558","4","37"
"12","이영구","9,549","1","-13"
"13","최철한","9,534","4","21"
"14","안국현","9,527","1","0"
"15","홍성지","9,512","3","-29"
"16","조한승","9,479","2","-21"
"17","최 정","9,477","8","62"
"18","박진솔","9,472","1","-27"
"19","윤준상","9,469","3","27"
"20","김명훈","9,468","-","-9"
"21","강유택","9,466","-","0"
"22","원성진","9,444","6","-74"
"23","송지훈","9,442","1","0"
"24","박하민","9,422","4","21"
"25","이원영","9,415","-","0"
"26","김승재","9,412","1","0"
"27","백홍석","9,399","3","10"
"28","강승민","9,384","4","-33"
"29","김정현","9,380","2","0"
"30","박민규","9,373","3","3"
"31","박승화","9,363","1","-14"
"32","설현준","9,361","5","29"
"33","정서준","9,352","5","21"
"34","허영호","9,343","1","5"
"35","윤찬희","9,337","6","-53"
"36","한승주","9,336","-","-1"
"37","최재영","9,323","9","41"
"38","한상훈","9,318","4","-23"
"39","이창석","9,316","6","33"
"40","진시영","9,307","11","45"
"41","목진석","9,299","-","0"
"42","한태희","9,298","3","-18"
"43","이창호","9,294","3","-19"
"44","문유빈","9,286","-","-2"
"45","민상연","9,267","2","-25"
"46","이태현","9,263","4","0"
"46","박건호","9,263","4","-31"
"48","류수항","9,260","5","5"
"49","안정기","9,259","3","-23"
"50","홍기표","9,258","1","-13"
"51","송태곤","9,251","1","-10"
"52","이원도","9,248","4","-32"
"53","박상진","9,244","15","74"
"54","김기용","9,242","1","9"
"55","송규상","9,235","1","-6"
"56","류민형","9,230","-","0"
"57","안조영","9,222","5","19"
"58","고근태","9,217","2","0"
"59","박정상","9,214","2","0"
"59","한웅규","9,214","1","-7"
"61","김현찬","9,208","4","-15"
"62","최광호","9,203","3","13"
"63","김주호","9,201","-","0"
"64","안형준","9,199","-","0"
"65","김세동","9,194","7","-27"
"66","이호범","9,189","-","0"
"67","박창명","9,172","-","0"
"68","이춘규","9,168","1","-1"
"69","심재익","9,167","1","1"
"70","박재근","9,163","1","6"
"71","이호승","9,158","12","30"
"72","홍무진","9,154","1","0"
"72","홍민표","9,154","1","0"
"74","김형우","9,153","1","0"
"75","이형진","9,150","1","0"
"76","김성진","9,149","1","0"
"77","김진휘","9,147","5","-9"
"78","조훈현","9,144","-","0"
"78","유창혁","9,144","-","0"
"80","유병용","9,142","-","0"
"81","위태웅","9,138","-","0"
"82","온소진","9,134","-","0"
"83","김동호","9,117","1","0"
"84","조인선","9,115","1","0"
"85","강병권","9,088","2","0"
"86","박준석","9,086","-","-12"
"87","진동규","9,080","1","0"
"88","이정우","9,078","1","0"
"89","김희수","9,062","4","2"
"90","백찬희","9,061","6","5"
"91","김남훈","9,060","2","0"
"92","송상훈","9,057","6","3"
"92","이상헌","9,057","-","-4"
"94","이범진","9,053","5","0"
"94","박종훈","9,053","진 입",""
"94","오유진","9,053","4","-18"
"97","이희성","9,048","진 입",""
"97","이재웅","9,048","진 입",""
"99","이현호","9,047","8","-16"
"100","김민호","9,046","진 입",""
