"rank","name","rating","rank_change","rating_change"
"1","박정환","9,871","-","-46"
"2","이세돌","9,813","-","-4"
"3","박영훈","9,725","-","-32"
"4","강동윤","9,632","2","-5"
"5","김지석","9,617","1","-40"
"6","최철한","9,608","1","-40"
"7","안성준","9,550","-","-24"
"8","원성진","9,520","1","2"
"9","이지현(남)","9,514","12","81"
"10","신진서","9,512","13","90"
"11","윤준상","9,505","3","-23"
"12","안국현","9,480","1","12"
"13","이영구","9,476","1","0"
"14","홍성지","9,472","4","14"
"15","이동훈","9,467","5","-50"
"16","조한승","9,465","5","-23"
"17","김정현","9,464","2","13"
"18","허영호","9,462","1","2"
"19","나 현","9,461","4","-5"
"20","백홍석","9,456","4","-8"
"21","변상일","9,453","8","-15"
"22","김명훈","9,446","-","21"
"23","목진석","9,421","6","39"
"24","신민준","9,419","4","29"
"25","진시영","9,417","1","20"
"26","한상훈","9,413","3","-9"
"27","김승재","9,393","7","-41"
"28","강유택","9,386","2","11"
"29","민상연","9,385","2","-10"
"29","김현찬","9,385","4","-17"
"31","이창호","9,358","-","-6"
"32","류민형","9,343","5","17"
"33","김기용","9,341","-","-4"
"33","박진솔","9,341","1","-1"
"35","박민규","9,340","4","17"
"36","박정상","9,338","4","-24"
"37","박승화","9,326","2","-15"
"38","김세동","9,325","-","0"
"39","김동호","9,300","1","-11"
"40","강승민","9,296","4","-41"
"41","이원영","9,290","2","15"
"42","윤찬희","9,287","1","-13"
"43","이호범","9,281","1","-1"
"43","한웅규","9,281","2","24"
"43","한태희","9,281","4","31"
"46","이태현","9,267","2","0"
"47","류수항","9,261","2","4"
"48","송태곤","9,241","-","0"
"49","홍민표","9,231","2","17"
"50","이춘규","9,229","1","0"
"51","안조영","9,219","1","-5"
"52","김주호","9,217","1","6"
"53","김성진","9,212","1","0"
"54","고근태","9,195","1","16"
"55","안형준","9,193","2","-18"
"56","온소진","9,179","1","0"
"57","이원도","9,177","-","0"
"58","한승주","9,169","3","0"
"59","김민호","9,168","1","-2"
"60","김형우","9,164","3","0"
"61","홍기표","9,163","2","-9"
"62","황재연","9,161","5","-16"
"63","박시열","9,154","1","-11"
"64","강병권","9,151","-","0"
"65","조훈현","9,147","-","0"
"66","이형진","9,146","-","0"
"67","조인선","9,138","-","0"
"68","유창혁","9,132","1","0"
"69","이정우","9,117","1","0"
"70","이희성","9,113","1","-3"
"71","송상훈","9,111","3","-23"
"71","김진휘","9,111","1","0"
"73","진동규","9,105","-","0"
"74","이상헌","9,101","1","0"
"75","최기훈","9,097","1","0"
"76","이재웅","9,094","1","0"
"77","최 정","9,091","3","17"
"78","박준석","9,090","1","7"
"78","박하민","9,090","진 입",""
"80","신윤호","9,087","6","-16"
"81","이현호","9,082","3","-7"
"82","유병용","9,069","3","19"
"83","최재영","9,063","진 입",""
"84","한종진","9,060","3","0"
"85","정두호","9,057","3","0"
"86","이범진","9,056","3","0"
"86","김수용","9,056","3","0"
"88","오장욱","9,049","-","18"
"89","강창배","9,047","3","0"
"90","박병규","9,040","3","0"
"91","박건호","9,025","진 입",""
"92","박정근","9,024","2","0"
"93","박영롱","9,016","1","-5"
"94","백찬희","9,015","5","-15"
"94","최현재","9,015","3","-8"
"96","최명훈","9,014","3","0"
"97","이상훈(小)","9,011","1","15"
"98","전영규","9,009","4","0"
"99","양우석","9,004","4","0"
"100","박승현","8,995","3","0"
