"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,762","-","33"
"2","박정환","9,673","-","3"
"3","최철한","9,652","-","9"
"4","원성진","9,650","-","39"
"5","강동윤","9,619","-","26"
"6","김지석","9,570","2","32"
"7","조한승","9,554","1","-29"
"8","박영훈","9,551","1","25"
"9","이창호","9,536","2","-34"
"10","이영구","9,519","-","0"
"11","허영호","9,503","-","10"
"12","윤준상","9,449","-","-14"
"13","목진석","9,439","1","7"
"14","백홍석","9,435","1","-2"
"15","강유택","9,414","1","9"
"16","나현","9,383","1","-26"
"17","김정현","9,362","5","41"
"18","박정상","9,356","1","18"
"19","안국현","9,347","2","13"
"20","김승재","9,344","-","8"
"21","김기용","9,341","3","2"
"22","이지현男","9,341","5","-7"
"23","한상훈","9,301","-","12"
"24","이원영","9,287","1","8"
"26","홍성지","9,279","2","-5"
"25","안조영","9,279","-","0"
"27","한웅규","9,263","-","-12"
"28","홍민표","9,258","-","-9"
"29","김동호","9,250","-","0"
"30","진시영","9,233","-","9"
"31","김기원","9,218","1","4"
"32","안성준","9,206","1","-12"
"33","고근태","9,200","1","-14"
"34","김형우","9,197","3","10"
"35","윤찬희","9,196","-","0"
"36","한태희","9,190","-","-4"
"37","김주호","9,183","1","0"
"38","박승화","9,182","4","-17"
"39","이원도","9,170","1","-3"
"40","홍기표","9,170","3","22"
"41","안형준","9,166","-","0"
"42","조훈현","9,161","3","-16"
"43","이태현","9,159","1","0"
"44","이춘규","9,137","-","0"
"45","온소진","9,129","1","-8"
"46","이형진","9,125","-","0"
"47","유창혁","9,119","1","5"
"48","강창배","9,119","1","0"
"49","송태곤","9,108","-","-2"
"50","김승준","9,107","-","-1"
"51","김세동","9,098","4","10"
"52","전영규","9,095","1","0"
"53","이현호","9,091","1","0"
"54","이호범","9,090","3","-5"
"55","이희성","9,088","4","-7"
"56","박시열","9,075","-","0"
"57","진동규","9,067","-","0"
"58","류민형","9,057","-","-4"
"59","박승현","9,056","-","-3"
"60","서건우","9,051","-","-5"
"61","박진솔","9,048","3","15"
"62","이정우","9,047","1","0"
"63","최명훈","9,039","-","2"
"64","최기훈","9,035","2","-10"
"65","주형욱","9,026","-","7"
"66","류동완","9,010","-","0"
"67","이재웅","9,010","-","4"
"68","한종진","9,008","7","37"
"69","박지은","8,999","1","-6"
"70","안달훈","8,997","1","-5"
"71","박정근","8,990","1","0"
"72","허진","8,989","1","7"
"73","류재형","8,986","2","0"
"74","박병규","8,978","-","-2"
"75","최원용","8,973","3","-10"
"76","김수용","8,968","-","0"
"77","염정훈","8,957","-","-4"
"78","강지성","8,954","2","0"
"79","위에량","8,954","2","-7"
"80","유재호","8,951","1","-5"
"81","이상훈小","8,943","-","0"
"82","박승철","8,939","-","-2"
"83","배준희","8,937","-","0"
"84","윤성현","8,933","-","0"
"85","백대현","8,919","-","0"
"86","루이나이웨이","8,902","-","0"
"87","김영삼","8,897","-","0"
"88","김현섭","8,894","-","0"
"89","김형환","8,894","1","7"
"90","김성룡","8,885","1","0"
"91","윤현석","8,885","-","0"
"92","이상훈大","8,883","1","0"
"93","이성재","8,883","4","-7"
"94","서봉수","8,870","-","-8"
"95","안영길","8,863","-","0"
"96","옥득진","8,855","1","0"
"97","조혜연","8,855","2","-8"
"98","이용수","8,852","-","0"
"99","윤혁","8,841","-","0"
"100","김진우","8,822","-","-8"
