"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,744","-","-66"
"2","박정환","9,646","1","75"
"3","원성진","9,630","3","72"
"4","최철한","9,579","2","-128"
"5","강동윤","9,575","-","16"
"6","김지석","9,573","1","28"
"7","이영구","9,545","4","50"
"8","이창호","9,540","-","-3"
"9","박영훈","9,540","-","10"
"10","조한승","9,518","-","-6"
"11","허영호","9,501","7","-59"
"12","강유택","9,450","1","13"
"13","윤준상","9,432","1","-42"
"14","목진석","9,421","-","23"
"15","백홍석","9,421","-","66"
"16","안국현","9,377","3","51"
"17","김승재","9,369","1","17"
"18","이지현男","9,365","진 입",""
"19","박정상","9,325","2","-6"
"20","김기용","9,309","-","-8"
"21","김정현","9,306","7","82"
"22","홍성지","9,289","2","32"
"23","한웅규","9,274","2","-41"
"24","홍민표","9,264","1","-13"
"25","김동호","9,263","진 입",""
"26","안조영","9,259","8","-70"
"27","한상훈","9,258","5","-53"
"28","박승화","9,237","1","30"
"29","김기원","9,210","7","40"
"30","윤찬희","9,201","8","52"
"31","조훈현","9,195","5","25"
"32","안형준","9,193","2","19"
"33","이태현","9,193","10","74"
"34","김주호","9,192","4","-14"
"35","고근태","9,187","4","-15"
"36","진시영","9,186","10","-64"
"37","온소진","9,184","12","-68"
"38","이원영","9,182","11","-44"
"39","김형우","9,165","7","-25"
"40","이춘규","9,160","7","-25"
"41","이원도","9,159","6","-14"
"42","안성준","9,157","3","46"
"43","강창배","9,125","4","-15"
"44","이형진","9,125","3","27"
"45","송태곤","9,115","4","-9"
"46","홍기표","9,111","4","16"
"47","진동규","9,103","7","-25"
"48","김승준","9,098","2","-6"
"49","이희성","9,097","7","-23"
"50","전영규","9,095","6","35"
"51","유창혁","9,093","1","-2"
"52","이현호","9,091","3","-6"
"53","이정우","9,089","6","-9"
"54","이호범","9,084","10","-30"
"55","박시열","9,068","3","-14"
"56","서건우","9,067","3","-7"
"57","박승현","9,064","2","-5"
"58","김세동","9,061","1","4"
"59","류민형","9,046","진 입",""
"60","박정근","9,026","1","26"
"61","최명훈","9,026","1","36"
"62","류동완","9,025","8","-45"
"63","박지은","9,017","15","72"
"64","최기훈","9,016","4","14"
"65","박진솔","9,015","2","30"
"66","이재웅","9,014","8","-19"
"67","주형욱","9,012","4","47"
"68","안달훈","9,006","9","2"
"69","최원용","8,981","4","0"
"70","류재형","8,971","2","9"
"71","박병규","8,970","4","18"
"72","김수용","8,968","7","-13"
"73","유재호","8,962","-","4"
"74","허진","8,958","7","24"
"75","위에량","8,954","1","-3"
"76","염정훈","8,953","4","18"
"77","강지성","8,952","1","2"
"78","윤성현","8,951","9","-18"
"79","이상훈小","8,947","16","-38"
"80","백대현","8,940","10","-27"
"81","배준희","8,938","14","-36"
"82","루이나이웨이","8,931","진 입",""
"83","박승철","8,928","15","-44"
"84","한종진","8,924","7","-23"
"85","김영삼","8,919","4","53"
"86","윤현석","8,898","3","-19"
"87","김현섭","8,897","1","26"
"88","이성재","8,891","6","-29"
"89","김형환","8,880","4","20"
"90","김성룡","8,878","5","-9"
"91","조혜연","8,877","5","-9"
"92","옥득진","8,876","2","12"
"93","서봉수","8,874","6","-7"
"94","이상훈大","8,872","10","-30"
"95","안영길","8,863","4","0"
"96","이용수","8,846","1","6"
"97","윤혁","8,842","3","-15"
"98","최규병","8,838","2","10"
"99","양건","8,827","-","17"
"100","김대용","8,827","2","10"
