"rank","name","rating","rank_change","rating_change"
"1","이세돌","19,458","-","-768"
"2","이창호","19,398","-","-714"
"3","최철한","16,944","-","-456"
"4","박영훈","16,017","-","-106"
"5","조한승","15,659","-","-103"
"6","박정상","15,059","-","-127"
"7","안조영","13,919","-","-119"
"8","윤준상","13,812","3","315"
"9","원성진","13,734","-","-5"
"10","고근태","13,630","2","-188"
"11","이영구","13,592","1","-42"
"12","목진석","13,315","2","277"
"13","조훈현","13,158","1","-209"
"14","백홍석","13,114","1","59"
"15","온소진","13,011","2","82"
"16","홍민표","12,894","1","-88"
"17","이희성","12,778","1","-184"
"18","김주호","12,680","-","-153"
"19","김승준","12,622","1","-46"
"20","유창혁","12,601","1","-41"
"21","강동윤","12,591","2","-193"
"22","송태곤","12,577","-","-40"
"23","홍성지","12,564","-","-40"
"24","허영호","12,475","-","20"
"25","김지석","12,420","1","159"
"26","루이나이웨이","12,336","1","11"
"27","서봉수","12,178","2","54"
"28","이재웅","12,146","1","-80"
"29","최원용","12,033","1","-116"
"30","윤성현","11,998","1","79"
"31","김성룡","11,828","1","-112"
"32","안달훈","11,797","-","-54"
"33","서건우","11,778","-","22"
"34","진동규","11,646","-","34"
"35","김형우","11,586","2","71"
"36","최명훈","11,582","-","-12"
"37","이정우","11,505","2","-105"
"38","류재형","11,440","-","-46"
"39","김만수","11,416","-","-58"
"40","이성재","11,381","1","38"
"41","김영환","11,341","3","86"
"42","서무상","11,326","2","-100"
"43","최규병","11,316","1","-18"
"44","김진우","11,211","1","-44"
"45","윤현석","11,207","2","-122"
"46","양재호","11,193","1","7"
"47","김영삼","11,175","1","-55"
"48","진시영","11,170","-","15"
"49","옥득진","11,118","진 입",""
"50","오규철","11,084","진 입",""
