"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,851","-","-28"
"2","최철한","9,690","-","6"
"3","박정환","9,623","-","-45"
"4","허영호","9,595","-","-16"
"5","강동윤","9,583","-","-3"
"6","원성진","9,552","-","-20"
"7","김지석","9,542","3","52"
"8","이창호","9,511","1","20"
"9","이영구","9,509","1","11"
"10","박영훈","9,507","3","-7"
"11","조한승","9,494","-","23"
"12","윤준상","9,486","-","30"
"13","강유택","9,409","-","-5"
"14","목진석","9,403","-","-7"
"15","백홍석","9,339","6","53"
"16","안국현","9,325","1","16"
"17","김승재","9,318","1","14"
"18","안조영","9,313","3","-44"
"19","박정상","9,310","1","15"
"20","한상훈","9,309","4","-23"
"21","한웅규","9,304","2","6"
"22","김기용","9,281","-","11"
"23","홍성지","9,271","3","36"
"24","홍민표","9,264","1","5"
"25","진시영","9,251","1","11"
"26","고근태","9,238","4","30"
"27","박승화","9,231","-","9"
"28","이원영","9,230","7","59"
"29","온소진","9,214","4","-24"
"30","김정현","9,210","3","25"
"31","김주호","9,204","-","-1"
"32","김형우","9,203","4","-17"
"33","안형준","9,175","4","-38"
"34","김기원","9,174","5","38"
"35","이춘규","9,174","1","-9"
"36","강창배","9,171","1","28"
"37","조훈현","9,167","5","-18"
"38","윤찬희","9,138","6","24"
"39","진동규","9,134","7","22"
"40","이원도","9,132","-","0"
"41","이태현","9,128","3","-13"
"42","이호범","9,121","1","-10"
"43","이희성","9,120","7","-28"
"44","김승준","9,115","1","1"
"45","이현호","9,097","2","0"
"46","홍기표","9,095","4","17"
"47","유창혁","9,092","2","-21"
"48","안성준","9,091","6","-28"
"49","송태곤","9,090","-","11"
"50","이정우","9,084","5","32"
"51","김세동","9,082","1","10"
"52","박승현","9,077","1","1"
"53","박시열","9,070","5","-10"
"54","류동완","9,063","-","3"
"55","전영규","9,060","2","-2"
"56","서건우","9,058","-","11"
"57","이재웅","9,041","-","3"
"58","박정근","9,014","1","2"
"59","안달훈","9,008","2","9"
"60","최기훈","9,006","2","-14"
"61","이상훈小","9,000","3","17"
"62","최명훈","8,994","2","-7"
"63","배준희","8,981","1","-8"
"64","최원용","8,981","1","0"
"65","윤성현","8,969","2","-17"
"66","강지성","8,968","5","5"
"67","백대현","8,965","1","-7"
"68","유재호","8,964","1","-9"
"69","김수용","8,963","3","-13"
"70","류재형","8,961","3","5"
"71","박병규","8,955","5","7"
"72","위에량","8,954","3","-14"
"73","박진솔","8,952","1","-6"
"74","루이나이웨이","8,951","4","-14"
"75","박승철","8,944","-","-7"
"76","주형욱","8,941","2","-12"
"77","염정훈","8,937","1","-5"
"78","박지은","8,935","1","-6"
"79","이성재","8,934","1","9"
"80","허진","8,934","진 입",""
"81","한종진","8,932","4","-16"
"82","윤현석","8,921","1","30"
"83","이상훈大","8,915","2","9"
"84","조혜연","8,908","-","21"
"85","김성룡","8,887","3","-7"
"86","김영삼","8,879","6","23"
"87","서봉수","8,879","2","-6"
"88","김형환","8,868","2","-13"
"89","김현섭","8,867","2","8"
"90","안영길","8,863","1","0"
"91","윤혁","8,861","3","-5"
"92","이용수","8,848","5","-32"
"93","옥득진","8,844","-","-8"
"94","김진우","8,842","4","-17"
"95","김대용","8,828","3","23"
"96","최규병","8,828","2","-20"
"97","김영환","8,824","-","8"
"98","양건","8,814","2","-4"
"99","이용찬","8,813","4","-7"
"100","조경호","8,797","1","0"
