"rank","name","rating","rank_change","rating_change"
"1","신진서","10,024","-","-21"
"2","박정환","10,015","-","-13"
"3","이동훈","9,722","1","9"
"4","변상일","9,710","1","5"
"5","신민준","9,701","2","-24"
"6","김지석","9,666","-","-32"
"7","박영훈","9,622","-","-8"
"8","이지현(남)","9,584","3","23"
"9","안성준","9,571","-","0"
"10","나 현","9,568","2","-13"
"11","홍성지","9,555","6","42"
"12","이영구","9,546","2","-22"
"13","강동윤","9,545","1","-13"
"14","박진솔","9,544","-","15"
"15","원성진","9,528","2","-16"
"16","안국현","9,527","1","0"
"17","이세돌","9,523","1","0"
"18","최철한","9,509","1","-1"
"19","조한승","9,503","1","-9"
"20","김명훈","9,487","-","6"
"21","강유택","9,466","-","-11"
"22","송지훈","9,448","3","34"
"23","최 정","9,438","1","8"
"23","윤준상","9,438","-","11"
"25","박하민","9,426","3","23"
"26","백홍석","9,422","1","11"
"27","이원영","9,415","3","0"
"28","김승재","9,412","2","0"
"29","윤찬희","9,396","1","11"
"30","김정현","9,380","1","-6"
"31","박민규","9,370","2","-5"
"32","강승민","9,369","-","-10"
"33","한상훈","9,355","2","-27"
"34","박승화","9,345","1","9"
"35","한승주","9,334","1","-8"
"36","설현준","9,333","1","0"
"37","허영호","9,320","1","-15"
"38","정서준","9,316","1","-3"
"39","이창호","9,311","1","-10"
"40","이창석","9,302","-","-9"
"41","목진석","9,299","1","0"
"42","박건호","9,297","2","13"
"43","송태곤","9,291","2","-11"
"44","민상연","9,289","1","-8"
"45","한태희","9,287","-","12"
"46","최재영","9,279","-","14"
"47","진시영","9,278","3","16"
"48","홍기표","9,270","3","19"
"49","류수항","9,263","1","0"
"49","이태현","9,263","1","0"
"51","이원도","9,258","4","-6"
"52","문유빈","9,247","2","3"
"53","송규상","9,245","1","-4"
"54","김기용","9,244","1","-3"
"55","김현찬","9,235","-","-7"
"56","안조영","9,234","2","13"
"57","류민형","9,230","-","0"
"58","안정기","9,229","4","20"
"59","한웅규","9,224","-","4"
"60","김세동","9,223","4","-8"
"61","고근태","9,217","1","0"
"62","박정상","9,214","1","0"
"63","최광호","9,210","2","20"
"64","김주호","9,201","1","0"
"65","안형준","9,199","1","0"
"66","이호범","9,189","-","0"
"67","심재익","9,175","-","-6"
"68","박창명","9,172","-","-8"
"69","박상진","9,164","-","-11"
"70","이춘규","9,159","5","6"
"71","박재근","9,157","1","0"
"72","김진휘","9,156","1","-5"
"73","홍무진","9,154","-","0"
"73","홍민표","9,154","-","0"
"75","김형우","9,153","5","-12"
"76","이형진","9,150","1","-3"
"77","김성진","9,149","-","0"
"78","조훈현","9,144","-","0"
"79","유병용","9,142","-","0"
"80","위태웅","9,138","-","0"
"80","유창혁","9,138","-","0"
"82","이호승","9,135","1","6"
"83","온소진","9,134","1","0"
"84","박준석","9,117","2","6"
"84","김동호","9,117","-","-8"
"86","조인선","9,115","1","0"
"87","강병권","9,088","-","0"
"88","오유진","9,085","2","22"
"89","진동규","9,080","1","0"
"90","이정우","9,078","1","0"
"91","김남훈","9,060","-","0"
"91","김희수","9,060","-","0"
"93","백찬희","9,056","1","0"
"94","황재연","9,055","1","0"
"95","송상훈","9,054","1","0"
"96","이범진","9,053","1","0"
"97","박영롱","9,052","6","-8"
"98","이희성","9,048","-","0"
"98","이재웅","9,048","-","0"
"98","김민호","9,048","-","0"
