"rank","name","rating","rank_change","rating_change"
"1","박정환","9,930","-","-13"
"2","이세돌","9,755","-","-59"
"3","신진서","9,743","1","45"
"4","김지석","9,698","2","54"
"5","박영훈","9,689","2","-10"
"6","강동윤","9,665","1","-2"
"7","안성준","9,635","-","4"
"8","최철한","9,631","2","39"
"9","이동훈","9,624","-","22"
"10","원성진","9,600","2","-3"
"11","변상일","9,581","-","13"
"12","나 현","9,565","-","23"
"13","이영구","9,537","-","8"
"14","조한승","9,519","1","-10"
"15","홍성지","9,495","1","19"
"16","이지현(남)","9,479","1","-5"
"17","목진석","9,459","4","10"
"18","김정현","9,457","-","-9"
"19","허영호","9,453","1","-5"
"20","강유택","9,445","4","31"
"21","백홍석","9,438","4","-29"
"22","한상훈","9,424","1","0"
"23","윤준상","9,416","4","-45"
"24","신민준","9,412","2","-26"
"24","김명훈","9,412","4","40"
"26","진시영","9,407","1","0"
"27","안국현","9,401","1","5"
"28","김승재","9,394","4","55"
"29","김현찬","9,385","2","0"
"30","이창호","9,373","1","8"
"31","강승민","9,372","7","65"
"32","박진솔","9,368","1","13"
"33","박민규","9,356","3","-6"
"34","민상연","9,335","2","21"
"35","김세동","9,325","2","0"
"36","김기용","9,322","1","11"
"37","박승화","9,313","2","-4"
"38","윤찬희","9,312","6","40"
"39","이호범","9,302","5","-22"
"40","이태현","9,291","1","-6"
"40","한승주","9,291","11","55"
"42","한태희","9,281","3","-24"
"43","류민형","9,274","4","-31"
"44","한웅규","9,271","1","0"
"45","류수항","9,259","1","-11"
"46","안조영","9,250","4","9"
"47","박정상","9,249","4","-27"
"48","이원영","9,248","6","-43"
"49","송태곤","9,242","2","-16"
"49","김주호","9,242","1","-6"
"51","홍기표","9,233","1","9"
"52","이춘규","9,206","3","0"
"53","김성진","9,204","3","0"
"54","송지훈","9,203","1","-9"
"54","최 정","9,203","-","-7"
"56","김동호","9,199","7","-44"
"57","안형준","9,193","-","0"
"58","홍민표","9,185","1","13"
"59","최재영","9,181","1","12"
"60","고근태","9,168","1","0"
"61","김형우","9,164","1","0"
"62","이창석","9,159","4","-26"
"63","유병용","9,145","-","-9"
"64","조훈현","9,144","1","0"
"65","박시열","9,143","5","16"
"66","송상훈","9,142","2","-8"
"67","이원도","9,141","1","0"
"68","강병권","9,139","1","0"
"69","황재연","9,136","2","10"
"70","조인선","9,135","2","0"
"71","이형진","9,133","1","10"
"72","온소진","9,128","3","0"
"73","유창혁","9,125","1","2"
"74","김민호","9,114","-","-7"
"75","최기훈","9,102","-","0"
"76","진동규","9,098","-","0"
"77","이정우","9,096","-","0"
"77","박하민","9,096","1","1"
"79","이희성","9,095","1","0"
"80","이상헌","9,092","-","0"
"81","안정기","9,090","진 입",""
"82","김진휘","9,089","1","0"
"83","박준석","9,088","1","0"
"84","박영롱","9,086","1","2"
"85","이재웅","9,078","1","0"
"86","이현호","9,073","1","0"
"87","신윤호","9,071","1","0"
"88","김수용","9,069","-","4"
"89","박재근","9,065","-","3"
"90","백찬희","9,058","-","0"
"91","박경근","9,052","4","-16"
"92","홍무진","9,047","1","-5"
"93","이범진","9,042","1","0"
"94","최명훈","9,025","1","0"
"95","박건호","9,022","-","0"
"96","이상훈(小)","9,015","3","9"
"97","한종진","9,014","1","0"
"98","박병규","9,009","1","0"
"99","설현준","9,008","1","0"
"100","전영규","9,006","1","0"
"100","강창배","9,006","1","0"
