"rank","name","rating","rank_change","rating_change"
"1","박정환","9,874","-","-28"
"2","이세돌","9,787","1","49"
"3","박영훈","9,743","1","0"
"4","강동윤","9,673","-","0"
"5","김지석","9,622","-","0"
"6","최철한","9,589","-","-14"
"7","신진서","9,561","-","0"
"8","안성준","9,541","-","15"
"9","이동훈","9,538","-","15"
"10","원성진","9,536","1","13"
"11","윤준상","9,516","-","11"
"12","이영구","9,507","-","12"
"13","이지현(남)","9,493","-","2"
"14","조한승","9,484","-","4"
"15","김정현","9,480","1","11"
"16","나 현","9,469","1","7"
"17","백홍석","9,465","3","9"
"17","홍성지","9,465","2","-5"
"19","김명훈","9,462","1","6"
"20","허영호","9,454","2","-4"
"21","변상일","9,453","2","-4"
"22","안국현","9,442","-","-6"
"23","목진석","9,439","1","11"
"24","한상훈","9,424","1","-14"
"24","신민준","9,424","1","8"
"26","진시영","9,407","-","0"
"27","김승재","9,394","3","14"
"28","강유택","9,393","-","8"
"28","민상연","9,393","1","6"
"30","김현찬","9,385","2","0"
"31","김기용","9,377","-","13"
"32","이창호","9,357","-","3"
"33","박민규","9,345","-","5"
"34","박승화","9,344","1","10"
"35","윤찬희","9,338","5","21"
"36","박정상","9,331","2","-7"
"37","김세동","9,325","1","0"
"38","류민형","9,324","2","-9"
"39","박진솔","9,322","2","-9"
"40","이호범","9,312","1","13"
"41","강승민","9,298","2","-23"
"42","김동호","9,295","-","-3"
"43","이원영","9,284","-","0"
"44","이태현","9,282","-","7"
"45","한웅규","9,280","-","9"
"46","류수항","9,260","1","0"
"47","한태희","9,257","1","-9"
"48","송태곤","9,231","-","0"
"49","홍민표","9,225","-","-5"
"50","이춘규","9,223","-","-2"
"51","김주호","9,221","1","9"
"52","고근태","9,218","1","9"
"53","안조영","9,208","2","-7"
"54","김성진","9,204","1","0"
"55","홍기표","9,196","1","-11"
"56","안형준","9,193","-","0"
"57","온소진","9,169","-","-7"
"58","김형우","9,164","2","0"
"59","한승주","9,162","1","-5"
"60","김민호","9,157","2","-10"
"61","박재근","9,155","1","-2"
"62","황재연","9,154","1","-2"
"63","이원도","9,153","2","-7"
"64","조훈현","9,143","-","-10"
"65","박시열","9,141","-","-11"
"66","강병권","9,139","-","-4"
"67","유창혁","9,138","1","1"
"68","이창석","9,137","1","-4"
"69","조인선","9,135","-","1"
"70","송지훈","9,129","1","-5"
"70","이형진","9,129","1","12"
"72","유병용","9,118","7","17"
"73","이정우","9,116","1","0"
"74","박준석","9,111","-","0"
"75","송상훈","9,108","3","5"
"76","이재웅","9,106","1","0"
"77","이희성","9,105","4","-7"
"78","진동규","9,104","1","0"
"79","김진휘","9,100","3","-5"
"79","최재영","9,100","2","9"
"81","최기훈","9,097","1","0"
"82","이상헌","9,089","1","8"
"83","신윤호","9,080","1","2"
"83","최 정","9,080","1","-8"
"85","이현호","9,076","2","8"
"86","김수용","9,072","2","5"
"87","박하민","9,071","1","2"
"88","백찬희","9,068","3","-6"
"89","이범진","9,053","-","0"
"90","한종진","9,051","-","0"
"91","강창배","9,049","3","14"
"92","정두호","9,046","1","-4"
"93","오장욱","9,043","-","3"
"94","박영롱","9,042","2","-4"
"95","박경근","9,035","1","8"
"96","박건호","9,026","1","0"
"97","박병규","9,022","1","0"
"98","박정근","9,021","-","-1"
"99","박승현","9,020","4","-9"
"99","최명훈","9,020","진 입",""
