"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,746","-","-16"
"2","박정환","9,689","-","16"
"3","최철한","9,656","-","4"
"4","원성진","9,643","-","-7"
"5","강동윤","9,629","-","10"
"6","김지석","9,570","-","0"
"7","조한승","9,554","-","0"
"8","박영훈","9,546","-","-5"
"9","이창호","9,531","-","-5"
"10","이영구","9,498","-","-21"
"11","허영호","9,484","-","-19"
"12","목진석","9,449","1","10"
"13","윤준상","9,449","1","0"
"14","백홍석","9,428","-","-7"
"15","강유택","9,423","-","9"
"16","나현","9,390","-","7"
"17","박정상","9,359","1","3"
"18","김정현","9,347","1","-15"
"19","김승재","9,344","1","0"
"20","이지현男","9,341","2","0"
"21","김기용","9,339","-","-2"
"22","안국현","9,329","3","-18"
"23","한상훈","9,283","-","-18"
"24","홍성지","9,279","2","0"
"25","이원영","9,277","1","-10"
"26","안조영","9,276","1","-3"
"27","한웅규","9,263","-","0"
"28","홍민표","9,258","-","0"
"29","김동호","9,250","-","0"
"30","진시영","9,248","-","15"
"31","김형우","9,215","3","18"
"32","김기원","9,211","1","-7"
"33","안성준","9,206","1","0"
"34","고근태","9,200","1","0"
"35","윤찬희","9,196","-","0"
"36","한태희","9,190","-","0"
"37","김주호","9,183","-","0"
"38","박승화","9,182","-","0"
"39","홍기표","9,178","1","8"
"40","이원도","9,170","1","0"
"41","안형준","9,166","-","0"
"42","조훈현","9,161","-","0"
"43","이태현","9,159","-","0"
"44","이춘규","9,137","-","0"
"45","김승준","9,132","5","25"
"46","온소진","9,129","1","0"
"47","이형진","9,125","1","0"
"49","유창혁","9,119","2","0"
"48","강창배","9,119","-","0"
"50","김세동","9,109","1","11"
"51","송태곤","9,108","2","0"
"52","박시열","9,095","4","20"
"53","전영규","9,095","1","0"
"54","이현호","9,091","1","0"
"55","이호범","9,090","1","0"
"56","이희성","9,088","1","0"
"57","진동규","9,067","-","0"
"58","류민형","9,057","-","0"
"59","박승현","9,056","-","0"
"60","서건우","9,051","-","0"
"61","이정우","9,047","1","0"
"62","박진솔","9,044","1","-4"
"63","주형욱","9,044","2","18"
"64","최기훈","9,035","-","0"
"65","최명훈","9,031","2","-8"
"66","한종진","9,013","2","5"
"67","류동완","9,010","1","0"
"68","이재웅","9,010","1","0"
"69","박지은","9,005","-","6"
"70","안달훈","8,997","-","0"
"71","박정근","8,990","-","0"
"72","허진","8,989","-","0"
"73","류재형","8,986","-","0"
"74","박병규","8,978","-","0"
"75","최원용","8,973","-","0"
"76","김수용","8,968","-","0"
"77","위에량","8,967","2","13"
"78","염정훈","8,957","1","0"
"79","강지성","8,954","1","0"
"80","유재호","8,951","-","0"
"81","이상훈小","8,943","-","0"
"82","배준희","8,937","1","0"
"83","박승철","8,934","1","-5"
"84","윤성현","8,933","-","0"
"85","백대현","8,919","-","0"
"86","김영삼","8,897","1","0"
"87","김현섭","8,894","1","0"
"88","김형환","8,894","1","0"
"89","김성룡","8,885","1","0"
"90","윤현석","8,885","1","0"
"91","이성재","8,883","2","0"
"92","이상훈大","8,872","-","-11"
"93","안영길","8,863","2","0"
"94","서봉수","8,862","-","-8"
"95","옥득진","8,855","1","0"
"96","이용수","8,852","2","0"
"97","조혜연","8,850","-","-5"
"98","윤혁","8,841","1","0"
"99","김진우","8,822","1","0"
"100","최규병","8,821","진 입",""
