"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,818","-","0"
"2","박정환","9,688","-","0"
"3","김지석","9,632","-","0"
"4","박영훈","9,620","-","0"
"5","조한승","9,611","-","0"
"6","최철한","9,609","-","0"
"7","백홍석","9,566","-","0"
"8","강동윤","9,564","1","0"
"8","원성진","9,564","-","0"
"10","이영구","9,502","-","0"
"11","김승재","9,487","-","0"
"12","윤준상","9,480","-","0"
"13","이창호","9,460","-","0"
"14","이지현(남)","9,450","-","0"
"15","나 현","9,434","-","0"
"16","허영호","9,413","-","0"
"17","목진석","9,399","-","0"
"18","변상일","9,397","-","0"
"19","강유택","9,386","-","0"
"20","이동훈","9,377","-","0"
"21","홍성지","9,374","-","0"
"22","안성준","9,373","-","0"
"23","안국현","9,357","-","0"
"24","김기용","9,335","-","0"
"25","한상훈","9,330","-","0"
"26","이원영","9,328","-","0"
"27","진시영","9,295","-","0"
"28","한웅규","9,288","-","0"
"29","박정상","9,282","-","0"
"30","강병권","9,264","-","0"
"31","김정현","9,260","-","0"
"32","김세동","9,249","-","0"
"33","홍민표","9,245","-","0"
"34","안조영","9,241","-","0"
"35","김동호","9,234","-","0"
"36","민상연","9,233","-","0"
"37","이원도","9,219","-","0"
"38","이태현","9,214","1","0"
"38","김현찬","9,214","-","0"
"40","이호범","9,211","-","0"
"41","강승민","9,210","-","0"
"42","김주호","9,209","-","0"
"43","한태희","9,206","-","0"
"44","윤찬희","9,196","-","0"
"45","이춘규","9,192","-","0"
"46","황재연","9,185","-","0"
"47","고근태","9,183","-","0"
"48","류수항","9,176","-","0"
"49","송태곤","9,171","-","0"
"49","이희성","9,171","1","0"
"51","온소진","9,168","-","0"
"52","안형준","9,165","-","0"
"53","박승화","9,163","-","0"
"54","조인선","9,161","-","0"
"55","김형우","9,160","-","0"
"56","박준석","9,154","-","0"
"57","류민형","9,147","-","0"
"58","정두호","9,137","-","0"
"59","홍기표","9,129","-","0"
"60","박민규","9,128","-","0"
"61","이상헌","9,127","-","0"
"62","김성진","9,126","-","0"
"63","이형진","9,125","-","0"
"64","최기훈","9,124","-","0"
"65","박진솔","9,118","-","0"
"66","박시열","9,114","-","0"
"67","유창혁","9,113","-","0"
"68","조훈현","9,110","-","0"
"69","이현호","9,103","-","0"
"70","김기원","9,101","-","0"
"71","강창배","9,092","-","0"
"72","진동규","9,089","1","0"
"72","박승현","9,089","-","0"
"74","최명훈","9,087","-","0"
"75","이범진","9,077","-","0"
"76","김승준","9,075","-","0"
"77","전영규","9,071","-","0"
"78","이정우","9,063","-","0"
"79","양우석","9,056","-","0"
"80","한종진","9,052","-","0"
"81","류재형","9,051","-","0"
"82","이재웅","9,028","-","0"
"83","박영롱","9,012","-","0"
"84","박경근","9,004","-","0"
"85","서건우","8,994","-","0"
"86","박병규","8,991","-","0"
"87","안달훈","8,987","-","0"
"88","주형욱","8,985","-","0"
"89","김현섭","8,984","-","0"
"90","강지성","8,983","-","0"
"91","박지은","8,975","-","0"
"92","박정근","8,968","-","0"
"93","최원용","8,961","-","0"
"94","김수용","8,960","-","0"
"95","류동완","8,948","-","0"
"96","이상훈(小)","8,946","-","0"
"97","염정훈","8,943","-","0"
"97","허 진","8,943","1","0"
"99","유재호","8,940","-","0"
"100","강 훈(小)","8,933","-","0"
