"rank","name","rating","rank_change","rating_change"
"1","박정환","9,902","진 입",""
"2","박영훈","9,743","진 입",""
"3","이세돌","9,738","진 입",""
"4","강동윤","9,673","진 입",""
"5","김지석","9,622","진 입",""
"6","최철한","9,603","진 입",""
"7","신진서","9,561","진 입",""
"8","안성준","9,526","진 입",""
"9","원성진","9,523","진 입",""
"9","이동훈","9,523","진 입",""
"11","윤준상","9,505","진 입",""
"12","이영구","9,495","진 입",""
"13","이지현(남)","9,491","진 입",""
"14","조한승","9,480","진 입",""
"15","홍성지","9,470","진 입",""
"16","김정현","9,469","진 입",""
"17","나 현","9,462","진 입",""
"18","허영호","9,458","진 입",""
"19","변상일","9,457","진 입",""
"20","김명훈","9,456","진 입",""
"20","백홍석","9,456","진 입",""
"22","안국현","9,448","진 입",""
"23","한상훈","9,438","진 입",""
"24","목진석","9,428","진 입",""
"25","신민준","9,416","진 입",""
"26","진시영","9,407","진 입",""
"27","민상연","9,387","진 입",""
"28","김현찬","9,385","진 입",""
"28","강유택","9,385","진 입",""
"30","김승재","9,380","진 입",""
"31","김기용","9,364","진 입",""
"32","이창호","9,354","진 입",""
"33","박민규","9,340","진 입",""
"34","박정상","9,338","진 입",""
"35","박승화","9,334","진 입",""
"36","류민형","9,333","진 입",""
"37","박진솔","9,331","진 입",""
"38","김세동","9,325","진 입",""
"39","강승민","9,321","진 입",""
"40","윤찬희","9,317","진 입",""
"41","이호범","9,299","진 입",""
"42","김동호","9,298","진 입",""
"43","이원영","9,284","진 입",""
"44","이태현","9,275","진 입",""
"45","한웅규","9,271","진 입",""
"46","한태희","9,266","진 입",""
"47","류수항","9,260","진 입",""
"48","송태곤","9,231","진 입",""
"49","홍민표","9,230","진 입",""
"50","이춘규","9,225","진 입",""
"51","안조영","9,215","진 입",""
"52","김주호","9,212","진 입",""
"53","고근태","9,209","진 입",""
"54","홍기표","9,207","진 입",""
"55","김성진","9,204","진 입",""
"56","안형준","9,193","진 입",""
"57","온소진","9,176","진 입",""
"58","김민호","9,167","진 입",""
"58","한승주","9,167","진 입",""
"60","김형우","9,164","진 입",""
"61","이원도","9,160","진 입",""
"62","박재근","9,157","진 입",""
"63","황재연","9,156","진 입",""
"64","조훈현","9,153","진 입",""
"65","박시열","9,152","진 입",""
"66","강병권","9,143","진 입",""
"67","이창석","9,141","진 입",""
"68","유창혁","9,137","진 입",""
"69","송지훈","9,134","진 입",""
"69","조인선","9,134","진 입",""
"71","이형진","9,117","진 입",""
"72","이정우","9,116","진 입",""
"73","이희성","9,112","진 입",""
"74","박준석","9,111","진 입",""
"75","이재웅","9,106","진 입",""
"76","김진휘","9,105","진 입",""
"77","진동규","9,104","진 입",""
"78","송상훈","9,103","진 입",""
"79","유병용","9,101","진 입",""
"80","최기훈","9,097","진 입",""
"81","최재영","9,091","진 입",""
"82","최 정","9,088","진 입",""
"83","이상헌","9,081","진 입",""
"84","신윤호","9,078","진 입",""
"85","백찬희","9,074","진 입",""
"86","박하민","9,069","진 입",""
"87","이현호","9,068","진 입",""
"88","김수용","9,067","진 입",""
"89","이범진","9,053","진 입",""
"90","한종진","9,051","진 입",""
"91","정두호","9,050","진 입",""
"92","박영롱","9,046","진 입",""
"93","오장욱","9,040","진 입",""
"94","강창배","9,035","진 입",""
"95","박승현","9,029","진 입",""
"96","박경근","9,027","진 입",""
"97","박건호","9,026","진 입",""
"98","박병규","9,022","진 입",""
"98","박정근","9,022","진 입",""
"100","전영규","9,015","진 입",""
