"rank","name","rating","rank_change","rating_change"
"1","박정환","9,984","-","-10"
"2","신진서","9,817","-","-11"
"3","김지석","9,713","-","-8"
"4","이세돌","9,712","-","0"
"5","박영훈","9,640","2","14"
"6","안성준","9,625","-","-7"
"7","변상일","9,621","2","31"
"8","나 현","9,619","1","29"
"9","최철한","9,605","4","-39"
"10","신민준","9,584","2","23"
"11","이동훈","9,581","3","-27"
"12","이영구","9,579","1","-9"
"13","이지현(남)","9,545","-","-13"
"14","원성진","9,539","-","0"
"15","조한승","9,517","-","0"
"16","김명훈","9,499","-","-14"
"17","윤준상","9,495","-","8"
"18","강동윤","9,481","4","24"
"19","박진솔","9,473","1","0"
"20","홍성지","9,466","1","-12"
"21","강유택","9,462","-","0"
"22","강승민","9,437","7","52"
"23","안국현","9,435","5","-44"
"24","허영호","9,423","1","0"
"25","이원영","9,405","1","-10"
"26","김정현","9,401","1","0"
"27","한승주","9,386","-","-3"
"28","백홍석","9,385","-","-3"
"29","김승재","9,381","3","-16"
"30","류민형","9,373","-","0"
"31","김현찬","9,372","-","0"
"32","한태희","9,371","-","10"
"33","목진석","9,338","-","0"
"34","박승화","9,333","-","0"
"35","민상연","9,316","-","0"
"35","송지훈","9,316","5","17"
"37","류수항","9,311","1","0"
"38","김세동","9,307","1","0"
"38","이창호","9,307","1","0"
"40","박민규","9,305","2","11"
"41","송태곤","9,301","2","0"
"42","윤찬희","9,299","1","2"
"43","진시영","9,294","1","0"
"44","홍기표","9,293","9","44"
"44","안조영","9,293","-","0"
"46","한상훈","9,275","1","0"
"47","김기용","9,271","2","-8"
"48","이태현","9,268","3","-11"
"48","이호범","9,268","-","0"
"50","박창명","9,265","1","0"
"51","이창석","9,260","-","3"
"52","박정상","9,258","2","0"
"53","최 정","9,256","3","21"
"54","설현준","9,245","-","4"
"55","최재영","9,234","3","-18"
"56","김주호","9,228","1","0"
"57","한웅규","9,227","2","-13"
"58","이원도","9,211","-","0"
"59","고근태","9,195","-","0"
"60","이춘규","9,187","-","0"
"61","안형준","9,186","-","0"
"62","송규상","9,179","-","-6"
"63","김형우","9,178","-","0"
"63","홍민표","9,178","-","0"
"65","김동호","9,163","-","0"
"66","김성진","9,152","-","0"
"67","위태웅","9,151","-","0"
"68","김민호","9,145","3","10"
"69","조훈현","9,144","1","0"
"70","온소진","9,143","1","0"
"71","조인선","9,141","1","0"
"72","박준석","9,127","2","2"
"73","유창혁","9,125","1","0"
"74","송상훈","9,122","2","-8"
"75","홍무진","9,121","1","0"
"75","박재근","9,121","4","5"
"77","안정기","9,120","4","-7"
"78","이형진","9,119","1","0"
"79","최기훈","9,117","1","0"
"80","박건호","9,114","1","-1"
"80","유병용","9,114","2","0"
"82","박시열","9,107","1","0"
"83","진동규","9,094","1","0"
"83","박하민","9,094","4","-22"
"85","강병권","9,091","-","0"
"86","김진휘","9,083","6","17"
"87","이정우","9,081","1","0"
"88","박영롱","9,077","1","0"
"88","황재연","9,077","1","0"
"90","이희성","9,074","1","0"
"90","이상헌","9,074","1","0"
"92","신윤호","9,071","1","0"
"93","이범진","9,062","-","0"
"94","최명훈","9,058","-","0"
"95","이재웅","9,052","2","0"
"95","박경근","9,052","-","-1"
"97","김남훈","9,050","1","0"
"98","백찬희","9,048","3","-5"
"99","유재호","9,030","-","0"
"100","이현호","9,029","-","0"
