"rank","name","rating","rank_change","rating_change"
"1","신진서","10,135","-","48"
"2","박정환","9,955","-","-38"
"3","신민준","9,792","-","18"
"4","변상일","9,736","-","8"
"5","이동훈","9,689","-","-17"
"6","김지석","9,686","1","-20"
"7","강동윤","9,640","-","-8"
"8","박영훈","9,599","-","9"
"9","안성준","9,572","-","0"
"10","이지현(남)","9,564","-","1"
"10","최철한","9,564","1","21"
"12","나 현","9,512","4","9"
"13","박진솔","9,507","5","13"
"14","홍성지","9,502","-","-5"
"15","이영구","9,500","2","-18"
"16","한승주","9,480","5","29"
"17","김명훈","9,470","2","-36"
"18","최 정","9,464","1","-31"
"19","조한승","9,463","4","22"
"20","원성진","9,454","-","0"
"21","윤준상","9,451","2","-14"
"22","백홍석","9,449","2","22"
"23","강유택","9,445","1","0"
"24","송지훈","9,429","2","12"
"25","강승민","9,414","-","-6"
"26","박하민","9,413","1","0"
"27","김승재","9,398","1","0"
"28","이원영","9,389","1","0"
"29","설현준","9,387","1","0"
"30","김정현","9,379","1","0"
"31","허영호","9,364","1","-5"
"32","윤찬희","9,358","1","0"
"33","진시영","9,357","1","0"
"34","박승화","9,356","1","0"
"35","박건호","9,355","1","11"
"36","박민규","9,344","-","0"
"37","이창석","9,323","3","18"
"38","최재영","9,316","1","0"
"39","한태희","9,315","1","-27"
"40","이창호","9,284","2","-5"
"41","목진석","9,280","2","0"
"42","정서준","9,278","1","-26"
"43","문유빈","9,277","1","0"
"44","한상훈","9,261","1","-13"
"45","송규상","9,257","1","0"
"46","류수항","9,256","1","0"
"47","민상연","9,254","1","10"
"48","이원도","9,249","2","14"
"49","이호승","9,244","16","61"
"50","이태현","9,237","1","0"
"51","홍기표","9,223","4","15"
"52","고근태","9,217","-","0"
"53","안정기","9,215","-","0"
"54","김세동","9,211","5","16"
"54","류민형","9,211","-","0"
"56","송태곤","9,203","5","-17"
"57","박상진","9,202","1","0"
"58","심재익","9,199","2","-7"
"59","김주호","9,195","-","0"
"60","박정상","9,191","1","0"
"61","김기용","9,189","4","-15"
"61","김창훈","9,189","1","0"
"63","김형우","9,187","-","0"
"64","안형준","9,184","-","0"
"65","한웅규","9,179","1","0"
"66","최광호","9,177","1","0"
"67","이호범","9,172","1","0"
"68","박재근","9,165","2","0"
"69","홍민표","9,161","-","-5"
"70","박창명","9,159","1","0"
"71","홍무진","9,154","2","0"
"72","유병용","9,153","2","0"
"73","이춘규","9,150","5","12"
"74","온소진","9,146","2","0"
"75","안조영","9,144","3","-14"
"76","김상천","9,139","1","0"
"77","김현찬","9,136","3","-17"
"78","이형진","9,132","1","0"
"79","유창혁","9,131","1","0"
"80","김성진","9,120","1","0"
"81","위태웅","9,118","1","0"
"82","김진휘","9,112","1","0"
"83","김동호","9,109","1","0"
"84","박준석","9,105","2","17"
"85","김기범","9,091","-","0"
"86","조인선","9,088","-","0"
"87","이상헌","9,077","2","13"
"88","이정우","9,074","-","0"
"89","최명훈","9,071","5","16"
"90","박시열","9,062","-","0"
"91","김희수","9,058","-","0"
"91","김민호","9,058","-","0"
"93","김남훈","9,057","-","0"
"94","박현수","9,052","1","0"
"95","이희성","9,050","1","0"
"95","이현호","9,050","진 입",""
"97","박종훈","9,045","-","0"
"98","송상훈","9,039","-","0"
"98","오유진","9,039","진 입",""
"98","최기훈","9,039","-","0"
"98","이재웅","9,039","-","0"
"98","양우석","9,039","-","0"
