"date","winner","loser"
"2012.11.22","김세동","백홍석"
"2012.11.22","이세돌","최철한"
"2012.11.21","서봉수","최원용"
"2012.11.21","이세돌","박영훈"
"2012.11.21","김영삼","노영하"
"2012.11.21","이원영","홍민표"
"2012.11.21","박지은","최병환"
"2012.11.21","이상훈(小)","오규철"
"2012.11.21","김현섭","이홍열"
"2012.11.21","김승재","온소진"
"2012.11.21","이상헌","김기헌"
"2012.11.21","김주호","김성진"
"2012.11.21","류수항","김석흥"
"2012.11.21","서무상","김대희"
"2012.11.21","민상연","김성래"
"2012.11.21","이춘규","박정근"
"2012.11.21","이원도","윤현석"
"2012.11.21","김동면","김채영"
"2012.11.21","유경민","박승현"
"2012.11.21","이현호","정대상"
"2012.11.21","정두호","박성수"
"2012.11.21","양우석","김환수"
"2012.11.21","이형로","옥득진"
"2012.11.21","김혜민","오정아"
"2012.11.21","손근기","이희성"
"2012.11.21","박영롱","김누리"
"2012.11.21","황재연","김종준"
"2012.11.21","서능욱","김원빈"
"2012.11.21","이동훈","홍성지"
"2012.11.21","서중휘","김형환"
"2012.11.21","변상일","박승문"
"2012.11.21","이용수","허장회"
"2012.11.21","정수현","조대현"
"2012.11.21","이지현(남)","황진형"
"2012.11.21","유창혁","김선미"
"2012.11.21","한태희","김학수(大)"
"2012.11.21","이영구","이다혜"
"2012.11.21","김만수","류재형"
"2012.11.21","이상철","현미진"
"2012.11.21","박민규","조인선"
"2012.11.21","박승화","한해원"
"2012.11.21","허 진","백지희"
"2012.11.21","박승철","권오민"
"2012.11.21","고근태","이현욱"
"2012.11.21","김성룡","박영찬"
"2012.11.21","조한승","진동규"
"2012.11.21","이슬아","백성호"
"2012.11.21","류민형","안달훈"
"2012.11.21","강승민","강 훈(大)"
"2012.11.21","안성준","백흥수"
"2012.11.21","김수진","김준영"
"2012.11.21","조혜연","김나현"
"2012.11.21","최규병","강창배"
"2012.11.21","김강근","한종진"
"2012.11.21","김지석","최문용"
"2012.11.21","김동엽","심종식"
"2012.11.21","강지성","윤영민"
"2012.11.21","양 건","김윤영"
"2012.11.21","나 현","김 원"
"2012.11.21","한상훈","김진우"
"2012.11.21","진시영","이창호"
"2012.11.21","안조영","이태현"
"2012.11.21","권형진","박지훈(小)"
"2012.11.21","최명훈","김찬우"
"2012.11.21","이성재","윤지희"
"2012.11.21","한웅규","서건우"
"2012.11.21","김현찬","유재호"
"2012.11.21","최기훈","강 훈(小)"
"2012.11.21","신민준","공병주"
"2012.11.21","최철한","목진석"
"2012.11.21","이범진","원성진"
"2012.11.21","박지훈(大)","이재웅"
"2012.11.20","유창혁","박영롱"
"2012.11.20","박경근","최규병"
"2012.11.20","노영하","황원준"
"2012.11.20","김형환","안관욱"
"2012.11.20","박영훈","박정환"
"2012.11.20","백홍석","이지현(남)"
"2012.11.20","윤성현","김효정"
"2012.11.20","윤준상","김동호"
"2012.11.20","허영호","홍장식"
"2012.11.19","김세동","송태곤"
"2012.11.19","김성진","조혜연"
"2012.11.19","전영규","박종열"
"2012.11.19","조경호","강만우"
"2012.11.19","김정현","천풍조"
"2012.11.19","홍민표","박준석"
"2012.11.19","박지은","박정상"
"2012.11.19","오규철","한철균"
"2012.11.19","이상훈(小)","김철중"
"2012.11.19","이홍열","이용찬"
"2012.11.19","김승재","김영환"
"2012.11.19","이상헌","유재성"
"2012.11.19","김주호","최홍윤"
"2012.11.19","류수항","김은선"
"2012.11.19","서무상","권효진(여)"
"2012.11.19","민상연","권갑용"
"2012.11.19","박정근","박경근"
"2012.11.19","이춘규","안국현"
"2012.11.19","박종열","최창원"
"2012.11.19","윤현석","정동식"
"2012.11.19","김채영","김종수"
"2012.11.19","박승현","이지현(여)"
"2012.11.19","유경민","오유진"
"2012.11.19","정두호","웨량"
"2012.11.19","양우석","이민진"
"2012.11.19","옥득진","이기섭"
"2012.11.19","이형로","차수권"
"2012.11.19","오정아","양상국"
"2012.11.19","손근기","김형우"
"2012.11.19","김누리","박지연"
"2012.11.19","김종준","박진열"
"2012.11.19","황재연","김신영"
"2012.11.19","서능욱","차민수"
"2012.11.19","이동훈","김효곤"
"2012.11.19","서중휘","이상훈(大)"
"2012.11.19","변상일","노준환"
"2012.11.19","이용수","장건현"
"2012.11.19","조대현","이영주"
"2012.11.19","이지현(남)","김광식"
"2012.11.19","황진형","이봉근"
"2012.11.19","유창혁","한상열"
"2012.11.19","한태희","박병규"
"2012.11.19","이영구","강태훈"
"2012.11.19","류재형","안형준"
"2012.11.19","김만수","주형욱"
"2012.11.19","이상철","임순택"
"2012.11.19","조인선","박상돈"
"2012.11.19","허 진","염정훈"
"2012.11.19","박승철","나종훈"
"2012.11.19","이현욱","유병호"
"2012.11.19","김성룡","문명근"
"2012.11.19","진동규","홍기표"
"2012.11.19","백성호","장두진"
"2012.11.19","류민형","고재희"
"2012.11.19","강 훈(大)","김기원"
"2012.11.19","백홍석","이관철"
"2012.11.19","김수진","윤종섭"
"2012.11.19","김동호","이정우"
"2012.11.19","김나현","문도원"
"2012.11.19","조경호","김선호"
"2012.11.19","최규병","김덕규"
"2012.11.19","김정현","이호범"
"2012.11.19","김효정","디아나"
"2012.11.19","김강근","김수장"
"2012.11.19","김지석","김미리"
"2012.11.19","심종식","장명한"
"2012.11.19","강지성","고수아"
"2012.11.19","양 건","김 인"
"2012.11.19","최원용","유건재"
"2012.11.19","나 현","박진솔"
"2012.11.19","한상훈","김승준"
"2012.11.19","진시영","강승희"
"2012.11.19","안조영","김혜림"
"2012.11.19","박지훈(小)","조영숙"
"2012.11.19","최명훈","김대용"
"2012.11.19","이성재","이정원"
"2012.11.19","한웅규","김진훈"
"2012.11.19","김현찬","류동완"
"2012.11.19","강 훈(小)","신진서"
"2012.11.19","신민준","강병권"
"2012.11.19","목진석","송태곤"
"2012.11.19","이범진","김일환"
"2012.11.19","박지훈(大)","장수영"
"2012.11.19","조한승","최철한"
"2012.11.16","이현호","백대현"
"2012.11.16","조대현","황원준"
"2012.11.16","조훈현","김일환"
"2012.11.16","백홍석","류재형"
"2012.11.16","강 훈(大)","김종준"
"2012.11.16","정수현","김종수"
"2012.11.16","서봉수","장명한"
"2012.11.16","서능욱","박진열"
"2012.11.16","안관욱","유병호"
"2012.11.16","조훈현","김준영"
"2012.11.15","김혜민","김은선"
"2012.11.15","김일환","김석흥"
"2012.11.15","김성진","최 정"
"2012.11.15","안성준","김민희"
"2012.11.15","김채영","오정아"
"2012.11.14","박승화","배윤진"
"2012.11.14","조대현","이상철"
"2012.11.14","이영구","안조영"
"2012.11.14","구리","박정환"
"2012.11.14","이세돌","최철한"
"2012.11.13","백홍석","김광식"
"2012.11.13","한상훈","박정상"
"2012.11.13","김석흥","이홍열"
"2012.11.13","윤준상","김성진"
"2012.11.12","박영훈","박시열"
"2012.11.12","허영호","박준석"
"2012.11.12","조혜연","최규병"
"2012.11.12","이희성","조한승"
"2012.11.12","허영호","하호정"
"2012.11.12","김준영","나종훈"
"2012.11.12","유병호","백성호"
"2012.11.12","황원준","정대상"
"2012.11.12","김일환","박영찬"
"2012.11.12","박진열","김덕규"
"2012.11.12","서봉수","한철균"
"2012.11.12","김종수","강만우"
"2012.11.12","강 훈(大)","오규철"
"2012.11.12","안관욱","김동면"
"2012.11.12","장명한","김 인"
"2012.11.12","구리","박정환"
"2012.11.12","이세돌","최철한"
"2012.11.11","이동훈","한상훈"
"2012.11.11","이호범","이태현"
"2012.11.11","윤준상","박승현"
"2012.11.10","쑨텅위","이영구"
"2012.11.10","조한승","셰허"
"2012.11.10","최철한","펑리야오"
"2012.11.10","천야오예","원성진"
"2012.11.10","백홍석","김세동"
"2012.11.10","김지석","이세돌"
"2012.11.09","김석흥","양상국"
"2012.11.09","조훈현","박지은"
"2012.11.09","김종준","김수장"
"2012.11.09","나종훈","박종열"
"2012.11.09","김준영","임순택"
"2012.11.09","유병호","윤종섭"
"2012.11.09","백성호","유건재"
"2012.11.09","정대상","천풍조"
"2012.11.09","황원준","장수영"
"2012.11.09","박영찬","이관철"
"2012.11.09","김일환","차수권"
"2012.11.09","조대현","허장회"
"2012.11.09","이상철","이형로"
"2012.11.09","김수장","이봉근"
"2012.11.09","김종준","장두진"
"2012.11.09","박진열","조영숙"
"2012.11.09","김덕규","차민수"
"2012.11.09","이홍열","박상돈"
"2012.11.09","서봉수","권갑용"
"2012.11.09","한철균","정동식"
"2012.11.09","강만우","이기섭"
"2012.11.09","김종수","김동엽"
"2012.11.09","강 훈(大)","김철중"
"2012.11.09","오규철","박성수"
"2012.11.09","김동면","심종식"
"2012.11.09","안관욱","문명근"
"2012.11.09","장명한","고재희"
"2012.11.09","김 인","최창원"
"2012.11.08","김동엽","노영하"
"2012.11.08","허영호","강지성"
"2012.11.08","윤준상","송태곤"
"2012.11.07","한철균","한상열"
"2012.11.07","박성수","김기헌"
"2012.11.07","안관욱","백흥수"
"2012.11.07","최창원","김학수(大)"
"2012.11.07","스웨","강동윤"
"2012.11.07","박지연","김혜림"
"2012.11.07","김나현","권효진(여)"
"2012.11.07","원성진","최철한"
"2012.11.06","김승재","박지은"
"2012.11.06","황재연","김지석"
"2012.11.06","박영훈","김승준"
"2012.11.05","백홍석","이호범"
"2012.11.05","김대희","허영호"
"2012.11.05","목진석","이정우"
"2012.11.05","이창호","이춘규"
"2012.11.05","강동윤","리캉"
"2012.11.05","스웨","나 현"
"2012.11.05","원성진","이영구"
"2012.11.05","최철한","롄샤오"
"2012.11.04","이세돌","윤준상"
"2012.11.04","이호범","김지석"
"2012.11.03","이영구","뉴위톈"
"2012.11.03","류싱","박정환"
"2012.11.03","조한승","저우루이양"
"2012.11.03","리허","루이나이웨이(국내)"
"2012.11.03","이태현","변상일"
"2012.11.03","백홍석","이동훈"
"2012.11.02","최철한","이세돌"
"2012.11.01","루이나이웨이(국내)","탕이"
"2012.11.01","리허","위즈잉"
"2012.11.01","천야오예","탕웨이싱"
"2012.11.01","저우루이양","셰얼하오"
"2012.11.01","이세돌","최철한"
"2012.10.31","탕웨이싱","천야오예"
"2012.10.31","저우루이양","셰얼하오"
"2012.10.31","루이나이웨이(국내)","시모사카 미오리"
"2012.10.31","탕이","쑹룽후이"
"2012.10.31","위즈잉","박지은"
"2012.10.31","리허","헤이자자"
"2012.10.31","박영훈","최철한"
"2012.10.31","이희성","김동면"
"2012.10.31","김수장","최명훈"
"2012.10.31","김일환","서봉수"
"2012.10.31","백홍석","천풍조"
"2012.10.31","조한승","허장회"
"2012.10.31","허영호","목진석"
"2012.10.31","윤준상","이성재"
"2012.10.31","최규병","김영삼"
"2012.10.31","류재형","윤현석"
"2012.10.31","송태곤","조대현"
"2012.10.31","안달훈","양 건"
"2012.10.31","조혜연","서능욱"
"2012.10.31","강지성","정대상"
"2012.10.31","윤성현","김성룡"
"2012.10.30","시모사카 미오리","리타 포스카이(아마)"
"2012.10.30","루이나이웨이(국내)","위진(아마)"
"2012.10.30","위즈잉","무카이 치아키"
"2012.10.30","쑹룽후이","쑤성팡"
"2012.10.30","헤이자자","셰이민"
"2012.10.30","박지은","왕천싱"
"2012.10.30","탕이","김혜민"
"2012.10.30","리허","최 정"
"2012.10.30","백홍석","홍성지"
"2012.10.30","최철한","김현찬"
"2012.10.30","김현섭","서건우"
"2012.10.30","이세돌","신민준"
"2012.10.29","셰얼하오","저우루이양"
"2012.10.29","천야오예","탕웨이싱"
"2012.10.29","원성진","김진훈"
"2012.10.29","김기용","박정환"
"2012.10.29","이희성","이상훈(大)"
"2012.10.29","김수장","오규철"
"2012.10.29","서봉수","강만우"
"2012.10.29","백홍석","유창혁"
"2012.10.29","허장회","강 훈(大)"
"2012.10.29","목진석","유병호"
"2012.10.29","윤준상","문명근"
"2012.10.29","최규병","박진열"
"2012.10.29","김영삼","김영환"
"2012.10.29","윤현석","정수현"
"2012.10.29","안달훈","박정상"
"2012.10.29","조혜연","황원준"
"2012.10.29","강지성","양상국"
"2012.10.29","김성룡","장수영"
"2012.10.29","이영구","이홍열"
"2012.10.29","안조영","김동엽"
"2012.10.28","윤준상","백홍석"
"2012.10.27","김세동","한상훈"
"2012.10.27","김지석","이호범"
"2012.10.26","최철한","김지석"
"2012.10.25","송태곤","노영하"
"2012.10.25","박지은","김승준"
"2012.10.25","한종진","김누리"
"2012.10.25","이세돌","윤준상"
"2012.10.24","한태희","안조영"
"2012.10.24","한종진","이호범"
"2012.10.23","박정환","이지현(남)"
"2012.10.22","이세돌","김지석"
"2012.10.22","원성진","백홍석"
"2012.10.22","한태희","이동훈"
"2012.10.21","김지석","차이징"
"2012.10.21","추쥔","조한승"
"2012.10.21","박정환","탄샤오"
"2012.10.21","류싱","최철한"
"2012.10.21","이세돌","홍기표"
"2012.10.21","백홍석","김승재"
"2012.10.21","한상훈","이영구"
"2012.10.21","민상연","이호범"
"2012.10.20","변상일","민상연"
"2012.10.20","안조영","이호범"
"2012.10.20","한상훈","김승재"
"2012.10.20","홍기표","이세돌"
"2012.10.20","이영구","백홍석"
"2012.10.19","박지연","윤지희"
"2012.10.19","김은선","문도원"
"2012.10.19","이호범","탄샤오"
"2012.10.19","황재연","나 현"
"2012.10.19","백대현","안달훈"
"2012.10.19","이영구","김원빈"
"2012.10.19","박영롱","박정근"
"2012.10.19","박시열","손근기"
"2012.10.19","최규병","한철균"
"2012.10.19","김광식","장수영"
"2012.10.19","주형욱","이성재"
"2012.10.19","원성진","조한승"
"2012.10.19","김현섭","박승화"
"2012.10.19","김세동","전영규"
"2012.10.19","김기원","유재호"
"2012.10.19","이창호","이상훈(大)"
"2012.10.19","목진석","홍민표"
"2012.10.19","김대용","이원영"
"2012.10.19","김승재","강창배"
"2012.10.19","허영호","김성래"
"2012.10.19","백홍석","서능욱"
"2012.10.19","옥득진","이현욱"
"2012.10.19","박정상","유재성"
"2012.10.19","김성진","강승민"
"2012.10.19","윤준상","오규철"
"2012.10.19","신민준","서중휘"
"2012.10.19","이춘규","유경민"
"2012.10.19","김지석","양 건"
"2012.10.19","이재웅","김효곤"
"2012.10.19","최명훈","서무상"
"2012.10.19","유창혁","박민규"
"2012.10.19","김진훈","이용찬"
"2012.10.19","조경호","허 진"
"2012.10.19","김기용","권형진"
"2012.10.19","최병환","류재형"
"2012.10.19","박영훈","류민형"
"2012.10.19","이현호","안형준"
"2012.10.19","박승철","김미리"
"2012.10.19","박정환","류수항"
"2012.10.19","박준석","박지훈(大)"
"2012.10.19","서건우","양우석"
"2012.10.19","박경근","황진형"
"2012.10.19","진시영","조훈현"
"2012.10.19","송태곤","염정훈"
"2012.10.19","한상훈","박지훈(小)"
"2012.10.19","한웅규","김현찬"
"2012.10.19","이정우","김준영"
"2012.10.19","이태현","고근태"
"2012.10.19","이세돌","김형우"
"2012.10.18","박지은","김일환"
"2012.10.18","탄샤오","이다 아쓰시"
"2012.10.18","최철한","민상연"
"2012.10.18","김채영","김윤영"
"2012.10.18","김혜민","백지희"
"2012.10.17","탄샤오","이동훈"
"2012.10.17","나 현","김동호"
"2012.10.17","황재연","박승문"
"2012.10.17","백대현","강 훈(小)"
"2012.10.17","안달훈","웨량"
"2012.10.17","김원빈","권갑용"
"2012.10.17","이영구","김동면"
"2012.10.17","박영롱","권오민"
"2012.10.17","박정근","김종준"
"2012.10.17","박시열","김정현"
"2012.10.17","손근기","유건재"
"2012.10.17","최규병","권효진(여)"
"2012.10.17","한철균","차민수"
"2012.10.17","김일환","배준희"
"2012.10.17","박지은","오유진"
"2012.10.17","장수영","김 인"
"2012.10.17","이성재","임순택"
"2012.10.17","주형욱","박병규"
"2012.10.17","원성진","박승현"
"2012.10.17","조한승","박상돈"
"2012.10.17","김현섭","안성준"
"2012.10.17","박승화","윤현석"
"2012.10.17","김세동","양상국"
"2012.10.17","전영규","최문용"
"2012.10.17","유재호","강지성"
"2012.10.17","김기원","홍성지"
"2012.10.17","이상훈(大)","김석흥"
"2012.10.17","이창호","조인선"
"2012.10.17","홍민표","백흥수"
"2012.10.17","목진석","민상연"
"2012.10.17","김대용","허장회"
"2012.10.17","이원영","김영환"
"2012.10.17","강창배","차수권"
"2012.10.17","김승재","강병권"
"2012.10.17","허영호","류동완"
"2012.10.17","김성래","남치형"
"2012.10.17","백홍석","안관욱"
"2012.10.17","서능욱","김진우"
"2012.10.17","이현욱","장두진"
"2012.10.17","옥득진","김동엽"
"2012.10.17","안조영","정대상"
"2012.10.17","박정상","문명근"
"2012.10.17","유재성","정동식"
"2012.10.17","김성진","이용수"
"2012.10.17","강승민","이범진"
"2012.10.17","윤준상","최홍윤"
"2012.10.17","오규철","윤종섭"
"2012.10.17","서중휘","이상철"
"2012.10.17","신민준","이영주"
"2012.10.17","유경민","김 원"
"2012.10.17","이춘규","박진솔"
"2012.10.17","김지석","안국현"
"2012.10.17","양 건","조영숙"
"2012.10.17","이재웅","김만수"
"2012.10.17","김효곤","이형로"
"2012.10.17","최명훈","노준환"
"2012.10.17","서무상","이상헌"
"2012.10.17","박민규","한상열"
"2012.10.17","유창혁","유병호"
"2012.10.17","김진훈","김성룡"
"2012.10.17","이용찬","백성호"
"2012.10.17","조경호","윤성현"
"2012.10.17","허 진","김대희"
"2012.10.17","김기용","온소진"
"2012.10.17","권형진","김철중"
"2012.10.17","류재형","이관철"
"2012.10.17","최병환","김영삼"
"2012.10.17","류민형","김주호"
"2012.10.17","박영훈","최기훈"
"2012.10.17","이현호","최창원"
"2012.10.17","안형준","변상일"
"2012.10.17","박승철","이희성"
"2012.10.17","김미리","김종수"
"2012.10.17","박정환","김나현"
"2012.10.17","류수항","이원도"
"2012.10.17","박지훈(大)","심종식"
"2012.10.17","박준석","김승준"
"2012.10.17","서건우","이기섭"
"2012.10.17","양우석","이봉근"
"2012.10.17","김누리","박진열"
"2012.10.17","박경근","박영찬"
"2012.10.17","황진형","윤재웅"
"2012.10.17","조훈현","박성수"
"2012.10.17","진시영","이지현(남)"
"2012.10.17","송태곤","황원준"
"2012.10.17","염정훈","오정아"
"2012.10.17","박지훈(小)","이상훈(小)"
"2012.10.17","한상훈","나종훈"
"2012.10.17","한웅규","홍장식"
"2012.10.17","김현찬","김환수"
"2012.10.17","이정우","고재희"
"2012.10.17","김준영","김강근"
"2012.10.17","이태현","김수장"
"2012.10.17","고근태","조대현"
"2012.10.17","이세돌","최원용"
"2012.10.16","김형우","장명한"
"2012.10.16","탄샤오","다카오 신지"
"2012.10.16","김성진","강동윤"
"2012.10.15","조혜연","김혜민"
"2012.10.15","김광식","강만우"
"2012.10.15","안달훈","박종열"
"2012.10.15","이영구","강 훈(大)"
"2012.10.15","박정근","장건현"
"2012.10.15","손근기","정수현"
"2012.10.15","오유진","고수아"
"2012.10.15","박병규","김형환"
"2012.10.15","홍성지","정두호"
"2012.10.15","목진석","공병주"
"2012.10.15","김승재","신진서"
"2012.10.15","서능욱","김선호"
"2012.10.15","이범진","김덕규"
"2012.10.15","이춘규","김윤영"
"2012.10.15","서무상","김기헌"
"2012.10.15","김대희","이홍열"
"2012.10.15","최기훈","김학수(大)"
"2012.10.15","류수항","강태훈"
"2012.10.15","김누리","진동규"
"2012.10.14","김승재","홍성지"
"2012.10.14","목진석","민상연"
"2012.10.14","박승화","홍기표"
"2012.10.13","안조영","박승화"
"2012.10.13","이영구","온소진"
"2012.10.13","홍기표","목진석"
"2012.10.13","김승재","홍성지"
"2012.10.13","강동윤","민상연"
"2012.10.12","윤준상","박정환"
"2012.10.12","김강근","노영하"
"2012.10.11","최철한","조한승"
"2012.10.10","최철한","판팅위"
"2012.10.10","박정환","원성진"
"2012.10.10","이세돌","천야오예"
"2012.10.10","구리","강동윤"
"2012.10.09","김승준","강병권"
"2012.10.09","구리","안국현"
"2012.10.09","윤현석","천풍조"
"2012.10.09","오정아","김찬우"
"2012.10.09","최철한","미위팅"
"2012.10.09","판팅위","고마쓰 히데키"
"2012.10.09","박정환","중원징"
"2012.10.09","원성진","퉈자시"
"2012.10.09","이세돌","리친청"
"2012.10.09","강동윤","스웨"
"2012.10.09","천야오예","백홍석"
"2012.10.08","이동훈","이지현(여)"
"2012.10.07","강병권","류수항"
"2012.10.07","김성진","김미리"
"2012.10.07","허 진","박경근"
"2012.10.07","김세동","문도원"
"2012.10.07","황재연","박지연"
"2012.10.07","김원빈","김채영"
"2012.10.07","이상헌","민상연"
"2012.10.07","이희성","김누리"
"2012.10.06","조인선","김윤영"
"2012.10.06","김대용","이정우"
"2012.10.06","강승민","김혜민"
"2012.10.06","박준석","이범진"
"2012.10.06","양우석","변상일"
"2012.10.06","박민규","서무상"
"2012.10.06","이재웅","김나현"
"2012.10.06","최 정","강창배"
"2012.10.06","김혜림","김형환"
